Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,22.0,PTP,ABA,SG,3,,19.3,1.7,6.3,.263,0.0,0.0,,1.7,6.3,.263,.263,0.3,1.0,.333,1.3,1.3,2.7,1.3,,,0.3,4.7,3.7
1970-71,23.0,Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA)),Did Not Play (other—played in National Amateur Basketball Association (NABA))
1971-72,24.0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1972-73,25.0,DET,NBA,SG,18,,5.5,1.3,3.2,.404,,,,1.3,3.2,.404,.404,0.0,0.0,,,,0.5,0.4,,,,1.0,2.6
1973-74,26.0,KCO,NBA,SG,1,,2.0,1.0,3.0,.333,,,,1.0,3.0,.333,.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0
Career,,,TOT,,22,,7.2,1.3,3.6,.367,0.0,0.0,,1.3,3.6,.367,.367,0.0,0.1,.333,1.3,1.0,0.8,0.5,0.0,0.0,0.3,1.5,2.7
,,,NBA,,19,,5.3,1.3,3.2,.400,,,,1.3,3.2,.400,.400,0.0,0.0,,1.0,0.0,0.5,0.4,0.0,0.0,,0.9,2.5
,,,ABA,,3,,19.3,1.7,6.3,.263,0.0,0.0,,1.7,6.3,.263,.263,0.3,1.0,.333,1.3,1.3,2.7,1.3,,,0.3,4.7,3.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,18,,5.5,1.3,3.2,.404,,,,1.3,3.2,.404,.404,0.0,0.0,,,,0.5,0.4,,,,1.0,2.6
1 season,,PTP,ABA,,3,,19.3,1.7,6.3,.263,0.0,0.0,,1.7,6.3,.263,.263,0.3,1.0,.333,1.3,1.3,2.7,1.3,,,0.3,4.7,3.7
1 season,,KCO,NBA,,1,,2.0,1.0,3.0,.333,,,,1.0,3.0,.333,.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0
