Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,22.0,NYK,BAA,,24.0,,,3.8,15.0,0.25,2.6,3.1,0.838,,1.5,1.4,10.1
1948-49,23.0,TOT,BAA,,46.0,,,3.2,10.9,0.291,2.2,2.6,0.825,,2.7,1.6,8.5
1948-49,23.0,NYK,BAA,,32.0,,,3.0,10.6,0.283,2.0,2.4,0.844,,2.2,1.7,8.0
1948-49,23.0,BLB,BAA,,14.0,,,3.6,11.6,0.309,2.4,3.1,0.791,,3.9,1.5,9.6
Career,,,BAA,,70.0,,,3.4,12.3,0.274,2.3,2.8,0.83,,2.3,1.5,9.0
,,,,,,,,,,,,,,,,,
2 seasons,,NYK,BAA,,56.0,,,3.3,12.5,0.266,2.3,2.7,0.841,,1.9,1.5,8.9
1 season,,BLB,BAA,,14.0,,,3.6,11.6,0.309,2.4,3.1,0.791,,3.9,1.5,9.6
