Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26.0,CLR,BAA,,3,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0
Career,,,BAA,,3,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0
