Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,23.0,TOT,NBA,PG,2,0,6.5,0.5,1.5,.333,0.5,0.5,1.000,0.0,1.0,.000,.500,0.0,0.0,,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.5
2013-14,23.0,MEM,NBA,PG,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-14,23.0,CLE,NBA,PG,1,0,9.0,1.0,3.0,.333,1.0,1.0,1.000,0.0,2.0,.000,.500,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0
2014-15,24.0,PHO,NBA,PG,2,0,4.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
2015-16,25.0,SAC,NBA,PG,44,9,15.7,2.3,5.1,.455,1.1,2.5,.450,1.2,2.6,.460,.567,1.0,1.2,.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9,6.8
2016-17,26.0,DAL,NBA,PG,70,42,29.0,4.8,10.0,.481,2.0,4.6,.425,2.9,5.4,.528,.578,1.2,1.4,.850,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8
2017-18,27.0,Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia),Did Not Play (injury—left tibia)
2018-19,28.0,POR,NBA,SG,74,2,18.9,2.9,6.3,.456,1.5,3.4,.450,1.3,2.9,.463,.577,0.6,0.7,.846,0.4,1.3,1.6,0.9,0.5,0.2,0.8,1.3,7.9
2019-20,29.0,DAL,NBA,SG,64,25,24.6,4.4,9.0,.495,2.3,5.0,.452,2.2,4.0,.549,.621,1.3,1.5,.825,0.4,1.8,2.3,1.9,0.6,0.1,1.0,1.8,12.4
2020-21,30.0,PHI,NBA,SG,57,57,28.7,4.5,9.7,.467,2.2,4.9,.450,2.3,4.8,.485,.582,1.2,1.4,.896,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,12.5
2021-22,31.0,TOT,NBA,SG,64,64,33.4,5.6,11.5,.487,2.5,5.8,.422,3.2,5.7,.553,.594,1.3,1.5,.872,0.3,2.8,3.1,3.6,0.8,0.2,1.7,2.3,15.0
2021-22,31.0,PHI,NBA,SG,45,45,34.8,5.7,11.7,.485,2.2,5.6,.400,3.5,6.2,.561,.580,1.4,1.6,.877,0.4,3.0,3.4,4.0,0.8,0.2,1.9,2.2,15.0
2021-22,31.0,BRK,NBA,SG,19,19,29.9,5.5,11.1,.493,3.1,6.5,.468,2.4,4.6,.529,.630,0.9,1.1,.857,0.2,2.4,2.6,2.6,0.9,0.2,1.3,2.5,14.9
2022-23,32.0,BRK,NBA,SG,55,7,20.8,3.6,7.7,.461,1.6,4.0,.407,1.9,3.7,.520,.567,0.9,0.9,.979,0.2,1.5,1.7,1.7,0.6,0.1,0.9,1.7,9.6
Career,,,NBA,,432,206,24.6,4.1,8.5,.475,1.9,4.4,.436,2.2,4.2,.516,.586,1.0,1.2,.866,0.3,1.9,2.2,2.1,0.7,0.1,1.1,1.7,11.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,134,67,26.9,4.6,9.5,.487,2.1,4.8,.439,2.5,4.7,.536,.597,1.2,1.5,.838,0.4,2.0,2.4,2.3,0.9,0.1,1.1,1.8,12.6
2 seasons,,PHI,NBA,,102,102,31.4,5.0,10.6,.476,2.2,5.2,.426,2.8,5.4,.524,.581,1.3,1.5,.887,0.3,2.5,2.8,3.3,0.8,0.2,1.5,1.9,13.6
2 seasons,,BRK,NBA,,74,26,23.1,4.1,8.6,.472,2.0,4.7,.429,2.1,3.9,.522,.588,0.9,0.9,.942,0.2,1.7,2.0,2.0,0.7,0.1,1.0,1.9,11.0
1 season,,POR,NBA,,74,2,18.9,2.9,6.3,.456,1.5,3.4,.450,1.3,2.9,.463,.577,0.6,0.7,.846,0.4,1.3,1.6,0.9,0.5,0.2,0.8,1.3,7.9
1 season,,SAC,NBA,,44,9,15.7,2.3,5.1,.455,1.1,2.5,.450,1.2,2.6,.460,.567,1.0,1.2,.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9,6.8
1 season,,PHO,NBA,,2,0,4.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
