Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29.0,NYK,BAA,,54,,,1.7,6.6,0.261,1.0,1.7,0.571,,0.4,2.1,4.4
Career,,,BAA,,54,,,1.7,6.6,0.261,1.0,1.7,0.571,,0.4,2.1,4.4
