Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1964-65,23.0,DET,NBA,SF,66,,23.4,4.4,11.8,.374,,,,4.4,11.8,.374,.374,2.0,3.2,.614,,,6.7,1.8,,,,2.6,10.7
1965-66,24.0,TOT,NBA,SF,79,,23.5,5.2,11.9,.438,,,,5.2,11.9,.438,.438,2.3,3.2,.705,,,5.5,1.6,,,,2.6,12.7
1965-66,24.0,DET,NBA,SF,33,,21.7,4.3,10.2,.423,,,,4.3,10.2,.423,.423,1.8,2.7,.682,,,5.8,2.0,,,,1.9,10.5
1965-66,24.0,STL,NBA,SF,46,,24.8,5.8,13.0,.447,,,,5.8,13.0,.447,.447,2.6,3.6,.717,,,5.3,1.3,,,,3.0,14.2
1966-67,25.0,STL,NBA,SF,81,,27.9,5.7,13.3,.426,,,,5.7,13.3,.426,.426,2.5,3.8,.649,,,5.5,2.0,,,,2.8,13.8
1967-68,26.0,STL,NBA,SF,79,,33.4,7.1,15.4,.463,,,,7.1,15.4,.463,.463,2.1,3.7,.569,,,4.3,3.0,,,,2.6,16.4
1968-69,27.0,ATL,NBA,SG,81,,33.6,6.9,13.7,.507,,,,6.9,13.7,.507,.507,2.0,3.7,.537,,,3.7,4.0,,,,2.9,15.8
1969-70,28.0,ATL,NBA,SG,82,,34.8,8.2,16.2,.507,,,,8.2,16.2,.507,.507,4.6,6.7,.688,,,5.0,3.5,,,,3.1,21.1
1970-71,29.0,CAR,ABA,SF,72,,41.8,9.5,21.2,.448,0.1,0.4,.200,9.4,20.8,.453,.450,4.2,7.5,.558,3.0,3.8,6.8,4.2,,,3.5,3.3,23.3
1971-72,30.0,CAR,ABA,SF,61,,35.2,7.1,15.1,.471,0.1,0.3,.250,7.0,14.8,.476,.473,2.6,5.2,.500,2.6,3.0,5.6,4.2,,,2.7,3.4,16.9
1972-73,31.0,CAR,ABA,SF,77,,35.6,7.2,14.5,.496,0.0,0.1,.167,7.2,14.4,.498,.497,2.2,5.3,.425,2.5,2.7,5.1,4.6,2.2,,3.2,3.3,16.7
1973-74,32.0,CAR,ABA,SF,79,,33.6,6.4,13.0,.489,0.0,0.2,.176,6.3,12.8,.494,.490,1.6,3.3,.496,2.2,3.0,5.2,4.4,2.2,0.4,3.1,3.2,14.4
1974-75,33.0,Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended),Did Not Play (suspended)
1974-75,33.0,SSL,ABA,SF,25,,33.6,6.4,13.0,.494,0.1,0.3,.429,6.3,12.8,.495,.498,1.6,3.5,.448,1.8,2.7,4.4,5.1,2.0,0.4,3.0,3.1,14.6
Career,,,TOT,,782,,32.3,6.8,14.5,.466,0.1,0.3,.225,6.7,14.4,.468,.467,2.6,4.5,.572,2.5,3.1,5.3,3.4,2.1,0.4,3.1,3.0,16.1
,,,NBA,,468,,29.6,6.3,13.8,.459,,,,6.3,13.8,.459,.459,2.6,4.1,.634,,,5.1,2.7,,,,2.8,15.2
,,,ABA,,314,,36.3,7.4,15.7,.475,0.1,0.3,.225,7.4,15.4,.479,.477,2.5,5.1,.497,2.5,3.1,5.6,4.4,2.1,0.4,3.1,3.3,17.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,"STL,ATL",NBA,,369,,31.5,6.8,14.4,.474,,,,6.8,14.4,.474,.474,2.8,4.4,.634,,,4.7,2.9,,,,2.9,16.5
5 seasons,,"CAR,SSL",ABA,,314,,36.3,7.4,15.7,.475,0.1,0.3,.225,7.4,15.4,.479,.477,2.5,5.1,.497,2.5,3.1,5.6,4.4,2.1,0.4,3.1,3.3,17.5
2 seasons,,DET,NBA,,99,,22.8,4.4,11.3,.389,,,,4.4,11.3,.389,.389,1.9,3.0,.634,,,6.4,1.8,,,,2.4,10.7
