Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24.0,TOT,ABA,C,62.0,,11.9,2.0,5.6,0.362,0.0,0.0,0.0,2.0,5.6,0.364,0.362,1.2,1.8,0.652,1.3,2.0,3.3,0.7,0.7,2.2,5.2
1970-71,24.0,TEX,ABA,C,29.0,,17.8,3.1,8.1,0.389,0.0,0.0,,3.1,8.1,0.389,0.389,1.7,2.4,0.686,2.1,2.8,4.9,0.9,0.9,2.4,7.9
1970-71,24.0,KEN,ABA,C,33.0,,6.7,1.1,3.5,0.307,0.0,0.1,0.0,1.1,3.4,0.313,0.307,0.8,1.3,0.595,0.7,1.3,2.0,0.5,0.5,2.0,2.9
Career,,,ABA,,62.0,,11.9,2.0,5.6,0.362,0.0,0.0,0.0,2.0,5.6,0.364,0.362,1.2,1.8,0.652,1.3,2.0,3.3,0.7,0.7,2.2,5.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,KEN,ABA,,33.0,,6.7,1.1,3.5,0.307,0.0,0.1,0.0,1.1,3.4,0.313,0.307,0.8,1.3,0.595,0.7,1.3,2.0,0.5,0.5,2.0,2.9
1 season,,TEX,ABA,,29.0,,17.8,3.1,8.1,0.389,0.0,0.0,,3.1,8.1,0.389,0.389,1.7,2.4,0.686,2.1,2.8,4.9,0.9,0.9,2.4,7.9
