Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,32.0,FTW,NBA,,66.0,,,3.2,9.3,0.344,2.9,3.9,0.742,,1.4,2.5,9.3
1950-51,33.0,TOT,NBA,,56.0,,,1.9,6.0,0.325,1.9,2.3,0.82,4.1,1.4,2.1,5.8
1950-51,33.0,FTW,NBA,,21.0,,,1.3,5.9,0.218,2.2,2.8,0.81,3.0,0.8,1.7,4.8
1950-51,33.0,TRI,NBA,,35.0,,,2.3,6.0,0.389,1.7,2.0,0.829,4.8,1.8,2.3,6.3
Career,,,NBA,,122.0,,,2.6,7.8,0.337,2.4,3.1,0.768,4.1,1.4,2.3,7.7
,,,,,,,,,,,,,,,,,
2 seasons,,FTW,NBA,,87.0,,,2.7,8.5,0.323,2.7,3.6,0.755,3.0,1.2,2.3,8.2
1 season,,TRI,NBA,,35.0,,,2.3,6.0,0.389,1.7,2.0,0.829,4.8,1.8,2.3,6.3
