Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Shaquille O'Neal,C,7-1,16.78549652315883,2.4293772112970937,10.920530044493052,-1.1748220279705754,5.928362833087931,4.66791311971934,-2.1430603952626837,-1.5043627607384482,-1.073510356289558,34.83592419149498
Gary Payton,G,6-4,11.922996593529284,11.53372056226032,2.2823037382167435,3.433394608875247,-0.9014505202369842,1.163659858280745,-0.101134304622316,-1.3772830350400087,0.34698190386346667,28.303189405126496
Kevin Garnett,F-C,6-11,10.77367842834412,4.571575646817854,8.730557178113145,2.116761284062155,2.5134561564254736,1.407010779213981,0.1891869404924285,-2.1397613892306477,-0.07916577418244053,28.083299250056065
Chris Webber,F-C,6-10,12.188223862418168,3.857509501644266,7.1489101079498765,2.4459196152654283,2.7573780619013633,0.6769580164142727,0.05370369277221441,-1.6314424864368882,-1.4996580343354653,25.997502337593236
Tim Duncan,F-C,6-11,11.038905697233004,1.3582779935367144,9.460548133573115,0.14181129684251675,3.976987589280813,0.6282878322276254,0.1504774411437959,-2.1397613892306477,-0.5053134522283477,24.110221142378588
Karl Malone,F,6-9,13.07231475871445,2.2508606750036977,5.932258515516593,0.4709696280457897,0.8060028180942447,1.5530213317739228,0.49886293528148934,-1.5043627607384482,-0.5053134522283477,22.574614449463397
Grant Hill,F-G,6-8,13.337542027603336,4.928608719404647,2.403968897460071,1.7876029528588817,0.07423710166657502,1.1149896740940977,0.479508185607173,-2.0126816635322085,-0.22121500019774312,21.89256089496483
Jason Kidd,G,6-4,3.1704967201961094,13.675918997781078,3.133959852920041,3.7625529400785203,-0.4136067092852046,-1.7565511929180861,0.808538930070549,-2.266841114929088,0.34698190386346667,20.461450327777392
Alonzo Mourning,C-F,6-10,9.712769352788584,-1.4979865871576312,5.932258515516593,-1.1748220279705754,7.635816171419161,3.548498883426459,-0.3333913007141116,-1.3772830350400087,-2.067854938396675,20.37800503387179
Terrell Brandon,G,5-11,5.6459512298256955,11.53372056226032,-1.489316198326435,3.433394608875247,-0.4136067092852046,0.6769580164142727,1.4859551686716195,-1.2502033093415688,0.34698190386346667,19.96983527295741
Vince Carter,G-F,6-6,13.249132937973705,2.60789374759049,1.4306476235134449,1.458444621655609,1.2938466290460244,0.7256282006009198,0.4407986862585404,-0.7418844065478092,-1.073510356289558,19.39099768380137
Michael Finley,G-F,6-7,10.50845115945524,5.107125255698043,2.038973419730086,1.458444621655609,-0.4136067092852046,0.4336070954810365,0.7214425565361257,-0.9960438579446886,0.48903112987876923,19.347424671205015
Eddie Jones,G-F,6-6,8.298223918714537,3.1434433564706805,0.21399603108016152,6.066661258501432,0.3181590071424648,0.2875965429210948,1.1472470493710842,-0.7418844065478092,0.06288345183286208,18.796326209486512
