Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Larry Bird,F,6-9,13.577044602026557,6.51909379408793,7.10479374769216,2.2022811728033806,1.6527696851515938,2.1291885113047044,1.4877058425824836,-1.6948878583023599,-0.20974990285256254,32.768239594493885
Magic Johnson,G-F,6-9,5.703368178546473,16.108761619253336,2.2312208078457707,1.9157598977702879,-0.5159589754675643,3.2944876289782212,1.0431107766385324,-2.789363838832443,0.5787448179445397,27.570130912677147
Isiah Thomas,G,6-1,7.898912565863034,18.186522981372505,0.3044594130227794,4.20793009803503,-0.5159589754675643,-0.8919573493303491,0.655515078123294,-2.4245385119890823,-1.5239077708477329,25.89697752878192
Michael Jordan,G-F,6-6,13.198502466282322,5.400299214485301,2.5712375245792396,4.494451373068124,0.6888902804319682,1.2660039796946885,1.065910523610017,-2.181321627426841,-1.3924919840482157,25.111481750676603
Kareem Abdul-Jabbar,C,7-2,8.504579983053812,1.0849486931608698,4.157982202668762,-0.08988902746136249,3.8214983457707525,4.761901332715248,-0.22227518027886606,-0.9652372046156378,-0.7354130500506305,20.318096094962947
Micheal Ray Richardson,G-F,6-5,7.066119867225719,9.07633854746537,1.551187374378832,6.21357902326668,-0.5159589754675643,-0.41720585694484263,0.17672039172211582,-1.5732794160212396,-1.2610761972486986,20.31642475837637
Bernard King,F,6-7,16.756798542278133,1.88408767859132,1.7778651855344787,1.3427173477041021,-0.5159589754675643,1.827073925241199,0.23371975915082752,-2.4245385119890823,-1.3924919840482157,19.4892729669952
Larry Nance,F-C,6-10,6.9147030129280225,0.12598191064432948,5.17803235286917,1.6292386227371947,2.8576189410511263,4.2871498403297394,-0.4844722704509399,-0.600411877772277,-0.7354130500506305,19.172427482285734
Moses Malone,C-F,6-10,10.472999088923833,-1.472296060216571,10.051605292715557,-0.08988902746136249,2.61664908987122,-0.8487981227498507,0.7239143190377468,-2.3029300697079615,-0.34116568965207966,18.81008882076053
Alex English,F,6-8,12.971377184835784,2.6832266640217703,1.6645262799566556,1.056196072671009,0.20695057807215508,1.2660039796946885,0.8835125478381396,-1.6948878583023599,-0.9982446236496648,18.03866082513818
Jack Sikma,C-F,6-11,5.854785032844166,2.6832266640217703,7.218132653269984,1.056196072671009,1.8937395363315006,0.05754563544066613,1.1457096380102134,-0.8436287623345173,-1.3924919840482157,17.673214486206575
Hakeem Olajuwon,C,7-0,7.444662002969954,-1.7919516543887513,8.691538425781683,1.056196072671009,5.267317452850191,2.1291885113047044,-1.5788601250822032,-1.451670973740119,-2.312402491644835,17.45401722072163
Artis Gilmore,C,7-2,6.3090355957372495,-1.472296060216571,6.991454842114338,-0.9494528525606414,3.8214983457707525,5.797722770647268,-0.02847733102124629,-1.5732794160212396,-1.7867393444467665,17.109466550003145
Calvin Natt,F,6-6,9.488789535988824,0.9251208960747799,4.044643297090939,0.48315352260482325,-0.27498912428765776,2.474462323948711,0.47311710235141663,-0.8436287623345173,0.1844974575459889,16.955166248983307
