Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Tim Duncan,F-C,6-11,12.747491179811446,2.2582546197410074,10.145313717109596,-0.49504389629541834,4.920622233867466,1.406921831790178,0.560062076640121,-2.2705403364615626,-0.5422030382432425,28.730878387959596
Kevin Garnett,F-C,6-11,9.078669902151939,4.895076593756709,9.396248356668,1.1594449150076895,2.6226564674484614,0.277976789458608,0.5798266848327699,-1.736542886960417,-0.08160246394965112,26.19175435841411
Shaquille O'Neal,C,7-1,14.197955405862876,1.027737698533679,7.64842918230427,-0.8259416585560397,3.643974585856908,4.746717582021067,-1.8512201228630436,-1.4695441622098446,-1.1563371373013636,25.96177137364851
Tracy McGrady,G-F,6-8,12.832812604873297,5.070864725357756,4.152790833576814,2.4830359640501762,1.0906792898357915,0.2309374126947926,0.05606456772757382,-1.3360447998345581,0.6860651598730002,25.26720575815465
Allen Iverson,G,6-0,17.781455258460536,5.42244098855985,-0.09191287559224194,6.453809111177634,-0.9519569469811009,-2.638464569897945,0.6885320298923389,-3.3385352354638527,0.8395986846375306,24.164966444792746
Gary Payton,G,6-4,9.846562727708582,11.57502559459649,0.28261980462855685,2.4830359640501762,-0.6966274173789895,0.5602130500415005,0.5402974684474721,-1.3360447998345581,0.07193106081487866,23.32701345307411
Dirk Nowitzki,F-C,7-0,10.955741253512617,-0.0269910910726021,6.649675368382141,0.8285471527470685,1.0906792898357915,2.5358668741217483,1.0937064978416404,-0.5350486255828404,-1.0028036125368331,21.58937310724873
Paul Pierce,F-G,6-7,13.259419730182543,1.379313961735773,2.9043485661741504,3.4757292508320408,1.0906792898357915,1.406921831790178,0.6588851176033655,-1.8700422493357032,-1.0028036125368331,21.302451886281304
Jason Kidd,G,6-4,3.532777273131755,13.157118779005913,3.403725473135215,4.137524775353285,-0.9519569469811009,-1.697677034621637,0.7082966380849867,-2.6710384235874214,0.8395986846375306,20.458369218158523
Andre Miller,G,6-3,5.068562924245037,14.915000095016381,0.15777557788829094,2.4830359640501762,-0.4412978877768778,-0.6628107458176977,0.7379435503739601,-2.0035416117109897,-0.8492700877723027,19.405397778495978
Elton Brand,F-C,6-9,6.519027150296469,-0.0269910910726021,8.772027222966667,0.4976493904864465,3.643974585856908,2.300669990302671,-0.003229256850372905,-0.9355467127086996,-1.4634041868304246,19.304177092447066
