Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Kevin Garnett,F-C,6-11,9.666170339087666,6.1306877841528715,10.766771380112974,2.3789409498470606,2.3192784003634577,0.8862900752367369,0.6046862211180917,-1.6087951324583811,-0.21992163534885717,30.924108382111623
LeBron James,F-G,6-9,13.883610116432617,8.866499033096284,3.4589410493695683,4.79780625591262,0.47289319445562106,0.8862900752367369,-0.02389350130292054,-2.402130256715853,0.8594144353437186,30.799430401828396
Allen Iverson,G,6-0,16.835817960574083,10.143210949269875,-0.6142758562906921,5.488910629074208,-1.1097226963225246,-1.4534499233414175,0.8519962758411117,-4.121023025940377,0.7052235681019222,26.72668788096619
Dirk Nowitzki,F-C,7-0,12.955773365416729,1.3886149526509586,6.214352485551507,1.3422843901046781,2.583047715493149,0.24400850699959573,1.202352186698725,-1.0799050496200655,-0.6824942370742465,24.16803431622103
Shawn Marion,F,6-7,7.304404063774491,-0.800034046503771,8.131160441156336,4.106701882751031,2.583047715493149,1.620326153222041,0.8313871046141933,-0.022124883943435647,-0.21992163534885717,23.534946795215177
Tracy McGrady,G-F,6-8,12.618378183229131,6.1306877841528715,2.0213350826659466,3.070045323008649,0.47289319445562106,-0.5359048258597899,0.22341655342010064,-1.476572611748802,0.39684183361832887,22.921120516942054
Steve Nash,G,6-3,4.014801037445429,16.709157946734063,-1.4528793368678048,0.6511800169430899,-1.1097226963225246,3.317784583563057,1.387834727740991,-2.402130256715853,0.8594144353437186,21.975440457864167
Kobe Bryant,G-F,6-6,14.221005298620215,6.677850033941554,1.6619335909900417,1.6878365766854724,0.7366625095853123,-0.12300953199305635,0.6562091491853865,-3.4599104223924835,-0.3741125025906539,21.68446470203179
Tim Duncan,F-C,6-11,8.063543223696584,0.659065286266049,7.891559446705731,-0.38547654279929267,5.48451018191975,0.6110265459922478,-0.8482603503796567,-0.5510149667817505,0.24265096637653222,21.167603790996196
Amar'e Stoudemire,F-C,6-10,12.871424569869829,-1.347196296292453,5.255948507749094,0.6511800169430899,2.84681703062284,3.4554163481853015,-0.19907145673172721,-1.2121275703296444,-1.7618303077668227,20.560560842249508
Shaquille O'Neal,C,7-1,10.256611907915957,0.659065286266049,7.05295596612862,-1.0765809159608808,4.693202236530676,5.336383798022638,-3.0019187435926313,-1.7410176531679593,-1.9160211750086193,20.262680707133846
Dwyane Wade,G,6-4,11.268797454478749,8.136949366711374,0.8233301104129291,2.724493136427855,1.527970454974385,-0.07713227711897484,0.09976152605859005,-3.5921329431020625,-0.9908759715578399,19.921160857285006
Larry Hughes,G,6-5,9.497472747993868,4.306813618190597,2.141135579891248,7.2166715619781785,-0.5821840660631425,-1.2699409038450915,0.2543303102604783,-1.3443500910392232,-0.6824942370742465,19.537454520292666
Stephon Marbury,G,6-2,9.24442636135317,10.50798578246233,-1.8122808285437098,2.3789409498470606,-1.1097226963225246,0.9780445849848999,0.8416916902276524,-1.7410176531679593,0.08846009913473621,19.376528289975653
Jason Kidd,G,6-4,3.0869642864295406,10.872760615654785,3.4589410493695683,3.761149696170237,-1.1097226963225246,-0.5359048258597899,-0.1269393574375127,-1.3443500910392232,1.0136053025855154,19.076503979550587
Gilbert Arenas,G,6-4,12.449680592135335,5.036363284575507,0.22432762428642036,3.070045323008649,-0.5821840660631425,0.6110265459922478,0.6355999779584681,-2.0054626945871172,-1.1450668387996366,18.294329748506733
Elton Brand,F-C,6-9,7.8104968370558865,0.4766778696698214,5.974751491100904,-0.03992435621849825,4.165663606271295,0.8404128203626554,-0.003284330076002108,-1.0799050496200655,-0.9908759715578399,17.15401291698815
Mike Bibby,G,6-1,7.473101654868292,8.136949366711374,-0.37467486184008847,2.724493136427855,-0.31841475093345156,0.4733947813700033,0.23372113903355987,-1.3443500910392232,-0.06573076810706048,16.93848960649126
Vince Carter,G-F,6-6,11.606192636666343,3.3948765352094603,0.8233301104129291,2.033388763266266,0.20912387932593018,0.3816402716218403,0.47072660814312184,-0.9476825289104872,-1.2992577060414332,16.672338569693967
Paul Pierce,F-G,6-7,9.160077565806272,3.3948765352094603,2.500537071567153,2.724493136427855,-0.054645435803760675,0.6569038008663293,0.7180366628661419,-1.7410176531679593,-1.1450668387996366,16.214194844971857
Chris Webber,F-C,6-10,7.388752859321391,4.306813618190597,5.495549502199697,2.033388763266266,0.7366625095853123,-2.1416087464526403,0.42950826568928496,-1.6087951324583811,-1.2992577060414332,15.341013933300093
