Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
David Robinson,C,7-1,10.271050977156014,0.19381655469886955,7.943926134204378,3.8501126969611486,8.539456237239342,3.0405645274011146,-0.5055767882054801,-1.478390439000139,-1.2088713580583772,30.646088542396868
Michael Jordan,G-F,6-6,16.15670940226789,5.795114985496197,1.8519076998539292,3.8501126969611486,0.6584661640658064,1.8880322069694984,0.9581771214845892,-1.2135575890211887,-0.24726914142103135,29.697693546656836
John Stockton,G,6-1,3.958895564717194,18.315664419043166,-1.4041711185057941,5.79312970687793,-0.6550321814631164,1.932360373139945,1.069914061155587,-2.537721838915939,-0.7967561223566573,25.676282863692318
Hakeem Olajuwon,C,7-0,8.906260617709783,-0.6299038027713257,7.838891333612129,2.4622434041634493,8.101623455396368,0.8241562188787753,0.2207133196560053,-1.478390439000139,-2.033101829461816,24.21249227818323
Charles Barkley,F,6-6,10.185751579690624,2.5002335556154156,6.788543327689638,2.4622434041634493,0.0017169913013448937,3.7054870199578116,-0.5726189520080788,-2.0080561389580387,-0.384640886654938,22.678659900797225
Karl Malone,F,6-9,14.36542205549471,0.6880487691809865,6.893578128281886,1.0743741113657492,0.0017169913013448937,1.932360373139945,0.3547976472612026,-2.0080561389580387,-0.6593843771227507,22.642857559945032
Clyde Drexler,G,6-7,11.806440131533025,6.783579414460432,2.061977301038427,2.4622434041634493,0.6584661640658064,1.134453382071903,0.533576750734799,-2.140472563947514,-0.934127867590564,22.36613611652976
Tim Hardaway,G,6-0,10.441649772086791,12.220133773763722,-0.8789971155445486,3.017391121282529,-0.8739485723846034,0.7798280527083286,0.2207133196560053,-2.2728889889369883,-0.384640886654938,22.269240475976297
Patrick Ewing,C-F,7-0,10.95344615687913,-1.1241360172534434,6.893578128281886,0.5192263942466693,5.2557103734170365,1.710719542287711,-0.09215011142278842,-1.2135575890211887,-1.48361484852619,21.419222028888818
Chris Mullin,F-G,6-7,12.318236516325364,1.5117691266511817,1.0116292951159356,3.294964979842069,0.4395497731443192,2.6859391980375404,0.969350815451689,-1.2135575890211887,0.30221783951459463,21.320099955061504
Scottie Pippen,F-G,6-8,8.394464232917446,7.27781162894255,3.2173601075531675,2.739817262722989,1.0962989459087806,1.2231097144127965,0.15367115585340663,-2.0080561389580387,-0.934127867590564,21.160349041762533
Brad Daugherty,C,7-0,8.820961220244394,1.676513198145221,6.053299723543894,-0.03592132287241106,1.0962989459087806,3.8384715184691522,0.34362395329410284,-1.2135575890211887,-0.384640886654938,20.195048761057006
Kevin Johnson,G,6-1,7.285572065867382,13.373342274221995,-0.9840319161367973,1.6295218284848292,-0.6550321814631164,0.026249227810733113,0.6788347723070961,-2.537721838915939,0.027474349046781938,18.844208581222965
Larry Nance,F-C,6-10,4.982488334301867,0.5233046976869473,3.847568911106663,0.2416525356871289,5.2557103734170365,2.4642983671853065,0.8464401818135915,0.640272360831461,-0.24726914142103135,18.554466620608967
Pervis Ellison,F-C,6-9,7.54147025826355,0.5233046976869473,6.893578128281886,-0.03592132287241106,4.598961200652575,2.5086265333557534,-0.2038870510937862,-1.8756397139685637,-1.48361484852619,18.46687788177976
Jeff Hornacek,G,6-4,7.626769655728943,4.1476742705558065,0.38142049156244107,3.017391121282529,-0.4361157905416293,2.774595530378434,1.5615565957079771,-0.6838918890632889,-0.5220126318888446,17.867387353722368
Mark Price,G,6-0,5.2383865266980365,7.936787914918706,-2.349484323836036,1.0743741113657492,-0.8739485723846034,2.7302673642079873,2.2431519277010623,-0.816308314052764,0.9890765656841273,16.172303200302267
Horace Grant,F-C,6-10,2.594105205270962,0.19381655469886955,5.633160521174897,0.7968002528062088,2.1908809005162166,4.193096847832726,-0.058629029521489094,0.5078559358419862,-0.1098973961871247,15.941189792433255
Kevin Willis,F-C,7-0,6.091380501351931,-0.794647874265365,11.4100745537486,-0.03592132287241106,0.22063338222283194,0.0705773939811799,0.6453136904057968,-1.0811411640317137,-0.6593843771227507,15.866884783418099
Larry Johnson,F,6-7,6.859075078540435,1.676513198145221,6.683508527097388,0.2416525356871289,0.0017169913013448937,0.3808745571743074,0.9246560395832899,-0.5514754640738138,-0.5220126318888446,15.694508831566456
Micheal Williams,G,6-2,3.2765003849940784,9.254740486871018,-1.0890667167290464,5.515555848318389,-0.6550321814631164,0.5138590556856478,1.3939511862014804,-1.8756397139685637,-1.3462431032922832,14.9886252466176
Dennis Rodman,F,6-7,-1.1590682832061734,-0.4651597312772874,14.77118817270057,-0.31349518143195104,0.6584661640658064,3.5725025214464714,-1.6341198788825562,-0.1542261891053888,-0.934127867590564,14.341959726718926
Danny Manning,F-C,6-10,6.944374476005826,1.5117691266511817,2.3770817028151745,1.9070956870443694,1.971964509594729,2.597282865696647,-0.2374081329950855,-1.345974014010664,-1.7583583389940032,13.967827881808176
Michael Adams,G,5-10,5.9207817064211525,8.266276057906785,-0.6689275143600502,2.739817262722989,-1.0928649633060907,-1.7468774190071361,1.3716037982672808,-1.478390439000139,0.30221783951459463,13.613636329159386
Reggie Miller,G-F,6-7,8.138566040521276,2.0060013411332984,-0.7739623149522993,1.0743741113657492,-0.6550321814631164,3.3508616905942423,1.2486931646291834,-0.4190590390843387,-0.384640886654938,13.585801926089058
Derrick Coleman,F-C,6-10,7.370871463332773,1.017536912169065,5.107986518213652,-0.31349518143195104,1.971964509594729,1.4447505452650304,0.18719223775470598,-2.9349711138843637,-0.384640886654938,13.4671950043587
Lionel Simmons,F-G,6-7,5.067787731767258,2.8297216986034943,3.6374993099221635,2.184669545603909,2.409797291437703,-1.3035957573026682,0.2654080955244044,-1.6108068639896136,-0.384640886654938,13.095840164911714
Detlef Schrempf,F-C,6-10,5.2383865266980365,2.170745412627338,5.2130213188059,-0.31349518143195104,-0.21719939962014218,2.9075800288897744,0.9134823456161901,-1.0811411640317137,-1.7583583389940032,13.073021548559426
Pooh Richardson,G,6-1,4.55599134697492,9.584228629859098,-0.9840319161367973,1.6295218284848292,-0.6550321814631164,0.15923372632207347,-0.6173137278764779,-1.2135575890211887,0.5769613299824079,13.036001447125749
Terry Porter,G,6-3,5.9207817064211525,5.300882771014081,-1.614240719690292,1.6295218284848292,-1.0928649633060907,1.533406877605924,1.226345776694984,-0.9487247390422385,0.5769613299824079,12.532069868164756
Mitch Richmond,G,6-5,9.673955194898287,4.1476742705558065,-0.6689275143600502,0.7968002528062088,-0.4361157905416293,0.8684843850492221,0.7458769361096935,-2.0080561389580387,-0.7967561223566573,12.322935473202845
Glen Rice,F,6-8,9.50335639996751,-0.4651597312772874,0.38142049156244107,0.5192263942466693,-0.4361157905416293,1.755047708458158,1.0028718973529884,-0.2866426140948639,0.16484609428068797,12.138850849954672
James Worthy,F,6-9,7.45617086079816,3.488697984579651,1.0116292951159356,1.3519479699252888,-0.4361157905416293,-1.4365802558140084,0.7570506300767933,-1.0811411640317137,0.9890765656841273,12.100736095792607
Dan Majerle,G-F,6-6,5.2383865266980365,1.1822809836631032,1.3267336968926835,1.9070956870443694,-0.21719939962014218,1.4447505452650304,0.10897637998500753,0.5078559358419862,0.5769613299824079,12.075841685752483
Reggie Lewis,G-F,6-7,8.223865437986667,-0.4651597312772874,0.1713508903779427,1.6295218284848292,1.5341317277517548,0.9571407173901156,1.170477306859485,-0.1542261891053888,-1.0714996128244707,11.995602375643648
Rod Strickland,G,6-3,2.252907615409405,9.913716772847174,-0.03871871080655575,3.294964979842069,-0.6550321814631164,-1.0819549264504342,-0.6620085037448757,-1.6108068639896136,0.30221783951459463,11.715286021158647
Sedale Threatt,G,6-2,3.361799782459467,7.607299771930626,-1.614240719690292,3.017391121282529,-0.8739485723846034,0.6911717203674349,0.9470034275174894,-0.816308314052764,-0.6593843771227507,11.660783840307136
Ron Harper,G-F,6-6,6.00608110388654,4.1476742705558065,0.9065944945236868,2.739817262722989,0.6584661640658064,-0.8159859294277534,-0.11449749935698797,-2.0080561389580387,-0.1098973961871247,11.410196331824926
Kendall Gill,G,6-5,7.967967245590498,2.6649776271094554,0.48645529215468986,2.739817262722989,0.0017169913013448937,-0.6386732647459687,-0.013934253653089992,-0.9487247390422385,-0.934127867590564,11.325474293847115
Otis Thorpe,F-C,6-10,5.2383865266980365,0.6880487691809865,6.1583345241361425,-0.8686428985510314,-0.21719939962014218,4.813691174218982,-0.997219322757869,-1.7432232889790886,-1.89573008422791,11.176446000098105
Dikembe Mutombo,C,7-2,4.641290744440311,-0.6299038027713257,8.048960934796629,-0.8686428985510314,5.2557103734170365,0.42520272334475423,-1.1648247322643657,-2.537721838915939,-2.033101829461816,11.136969674034251
Hersey Hawkins,G,6-3,6.688476283609656,0.8527928406750257,-1.4041711185057941,2.739817262722989,-0.21719939962014218,0.8684843850492221,1.4274722681027798,-0.9487247390422385,0.30221783951459463,10.309165622506093
Spud Webb,G,5-6,4.129494359647973,7.442555700436588,-1.8243103208747908,1.9070956870443694,-0.6550321814631164,-0.06240710453016047,1.2598668585962831,-1.8756397139685637,-0.24726914142103135,10.07435414346755
Mark Jackson,G,6-1,0.12042267877466857,9.913716772847174,-0.8789971155445486,1.3519479699252888,-0.8739485723846034,0.6911717203674349,0.2654080955244044,-1.345974014010664,0.5769613299824079,9.820708865481564
Isiah Thomas,G,6-1,6.261979296282709,7.607299771930626,-1.5092059190980431,1.6295218284848292,-0.8739485723846034,-1.2149394249617744,0.28775548345860397,-2.140472563947514,-0.24726914142103135,9.8007207583438
Nick Anderson,F-G,6-6,7.45617086079816,0.19381655469886955,1.8519076998539292,1.9070956870443694,0.0017169913013448937,-0.2840479353823944,-0.8854823830868712,-0.6838918890632889,0.16484609428068797,9.722131680444804
Muggsy Bogues,G,5-3,-1.9267628603946787,10.737437130317371,-1.8243103208747908,3.294964979842069,-1.0928649633060907,-0.4170324338937348,0.4106661170967015,-0.4190590390843387,0.5769613299824079,9.339999939684917
Mookie Blaylock,G,6-0,2.252907615409405,6.94832348595447,-0.9840319161367973,4.12768655552069,0.0017169913013448937,-2.012846416029817,-0.38266615456738257,-0.6838918890632889,-0.24726914142103135,9.019929130967594
Drazen Petrovic,G,6-5,8.053266643055888,0.8527928406750257,-1.614240719690292,1.0743741113657492,-1.0928649633060907,3.1735490259124552,0.6900084662741959,-1.345974014010664,-0.934127867590564,8.856783522685703
Reggie Williams,F-G,6-7,6.00608110388654,0.5233046976869473,0.38142049156244107,2.4622434041634493,0.4395497731443192,0.42520272334475423,0.634139996438697,-0.6838918890632889,-1.3462431032922832,8.841807197871576
Grant Long,F,6-8,3.1059015900633,0.19381655469886955,3.952603711698912,2.184669545603909,-0.21719939962014218,0.6468435541969881,0.6788347723070961,-0.9487247390422385,-0.934127867590564,8.662617722316128
Hot Rod Williams,F-C,6-11,0.632219063567005,-0.1356715882892089,3.112325306960918,-0.31349518143195104,3.7232956369666255,0.8684843850492221,0.06428160411660844,0.772688785820936,-0.1098973961871247,8.614230616573032
Sam Perkins,F-C,6-9,4.55599134697492,-0.6299038027713257,4.372742914067908,0.2416525356871289,0.8773825549872933,-1.0819549264504342,0.7905717119780926,0.37543951085251104,-0.934127867590564,8.56779397773553
Ricky Pierce,G,6-4,8.991560015175171,0.8527928406750257,-1.7192755202825414,0.5192263942466693,-0.6550321814631164,0.15923372632207347,1.8967674147209703,-1.0811411640317137,-0.5220126318888446,8.442118893473692
Shawn Kemp,F-C,6-10,3.7029973723210254,-2.112600446217678,6.053299723543894,0.5192263942466693,2.8476300732806776,0.9128125512196689,0.019586828248209332,-1.0811411640317137,-2.445217065163535,8.41659426744722
Derek Harper,G,6-4,5.579584116559593,5.136138699520042,-2.1394147226515376,1.9070956870443694,-0.6550321814631164,-0.5056887662346283,0.14249746188630685,-1.0811411640317137,0.027474349046781938,8.411513479676097
Armen Gilliam,F-C,6-9,4.897188936836477,-1.7831123032295997,3.6374993099221635,-0.8686428985510314,0.8773825549872933,1.2231097144127965,0.6788347723070961,-0.5514754640738138,0.16484609428068797,8.27563071689207
Harvey Grant,F,6-8,5.835482308955761,0.19381655469886955,2.2720469022229253,0.7968002528062088,-0.4361157905416293,-0.19539160304150083,0.6006189145373977,-0.1542261891053888,-0.6593843771227507,8.253646973409895
Chuck Person,F,6-8,6.261979296282709,3.488697984579651,0.6965248933391883,-0.31349518143195104,-0.8739485723846034,2.1096730378217323,-0.796092831350073,-1.478390439000139,-0.934127867590564,8.160820320265948
Robert Parish,C,7-1,2.5088058078055724,-2.771576732193834,4.477777714660157,-0.03592132287241106,1.3152153368302675,2.2869857025035194,0.28775548345860397,-0.1542261891053888,0.16484609428068797,8.079661895367174
Rony Seikaly,C,6-11,4.470691949509529,-1.9478563747236388,7.523786931835383,-1.1462167571105712,1.971964509594729,0.24789005866296707,-0.1480185812582873,-1.478390439000139,-1.6209865937600965,7.872864703749877
Sean Elliott,F,6-8,4.3853925520441415,0.02907248320483032,0.801559693931438,0.2416525356871289,-0.4361157905416293,1.0014688835605625,1.2822142465304827,-0.4190590390843387,0.7143330752163143,7.60051864054893
Jay Humphries,G,6-3,2.4235064103401833,6.618835342966393,-2.1394147226515376,2.184669545603909,-0.8739485723846034,0.5581872218560946,0.4106661170967015,-0.6838918890632889,-0.934127867590564,7.5644815861732875
Joe Dumars,G,6-3,7.45617086079816,3.323953913085611,-2.4545191244282853,-0.03592132287241106,-1.0928649633060907,-0.7716577632573066,1.3492564103330813,-1.0811411640317137,0.7143330752163143,7.407609921537358
Jeff Malone,G,6-4,7.7120690531943294,-0.6299038027713257,-1.8243103208747908,-0.5910690399914913,-1.0928649633060907,1.2231097144127965,1.6956409233131744,-0.1542261891053888,0.9890765656841273,7.32752194055534
Sarunas Marciulionis,G,6-5,6.603176886144267,1.3470250551571425,-1.8243103208747908,1.9070956870443694,-1.0928649633060907,2.5086265333557534,0.46653458693220035,-1.478390439000139,-1.3462431032922832,7.090649922160428
Moses Malone,C-F,6-10,3.7882967697864145,-2.4420885892057558,4.687847315844655,-0.03592132287241106,0.4395497731443192,-0.372704267723288,0.4441871989980008,-0.2866426140948639,0.8517048204502209,7.074229084327293
Anthony Bowie,G-F,6-6,2.93530279513252,0.8527928406750257,0.06631608978569394,0.5192263942466693,0.22063338222283194,1.0014688835605625,1.271040552563383,-0.6838918890632889,0.5769613299824079,6.759850379105805
Terry Cummings,F,6-9,5.2383865266980365,-1.7831123032295997,4.582812515252406,-0.31349518143195104,-0.21719939962014218,0.33654639100386063,-0.39383984853448234,-0.02180976411591398,-0.934127867590564,6.49416106843165
Buck Williams,F-C,6-8,0.12042267877466857,-1.9478563747236388,4.372742914067908,-0.31349518143195104,-0.21719939962014218,5.345629168264343,0.08662899205080798,-0.02180976411591398,-1.0714996128244707,6.353563420441611
