Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Nikola Jokic,C-F,6-11,12.165218381261287,9.094426453148355,10.78146838042009,2.977407603005872,1.5873841400764173,2.9506542521087353,0.35488862288853845,-2.77935165645357,-0.9768769138164947,36.15521926263923
Giannis Antetokounmpo,F-G,6-11,14.445761065353304,5.387559934936612,8.17183516740176,1.2471786511177794,3.4955119417585454,1.5356731852737773,-0.5842830475124902,-2.1963502071321797,-1.9480852962181934,29.554801394978917
LeBron James,F-G,6-9,14.77155287736645,6.0936297479293255,4.13876565637343,2.1122931270618257,2.350635260749269,1.8335639361864,-0.22142126576663823,-2.429550786860736,-0.3294046588820291,28.320063894157293
Joel Embiid,C,7-0,15.01589673637631,2.563280682965763,8.290454858902592,1.2471786511177794,3.877137502094971,-0.2516713202019555,0.39757824427040217,-1.963149627403624,-1.1387449775501113,28.03796075057213
Luka Doncic,G-F,6-7,13.224041770304007,10.506566079133778,5.206342879880928,1.6797358890898018,0.44250745906713973,-0.4378530395223447,-0.34949012991223305,-3.595553685503517,-0.3294046588820291,26.34689256365553
Kevin Durant,F-G,6-11,14.445761065353304,6.446664654425683,3.189808124366765,0.3820641751737326,1.5873841400764173,1.088837058904843,1.4221291574351607,-2.429550786860736,-0.16753659514841246,25.965560993726758
Dejounte Murray,G,6-5,7.278341201064105,11.38915334537467,4.257385347874265,5.140193792865988,-0.7023692219421376,-1.5177070115806024,0.18413013736107867,-1.3801481780822333,-0.005668531414795886,24.643310881520343
James Harden,G,6-5,8.01137277809368,13.330845331104632,3.545667198869264,2.1122931270618257,0.44250745906713973,-2.07625216954177,1.069939781034775,-3.4789533956392393,-0.6531407863492615,22.304279323701046
Trae Young,G,6-1,13.224041770304007,12.27174061161556,-1.1991204611640638,0.3820641751737326,-1.4656203426149892,-0.17719863247379977,1.3580947253623632,-3.012552236182126,0.4799356597860535,21.861385269806735
Rudy Gobert,C,7-1,2.7987037858833523,-2.9087603677277607,11.849045603927589,-0.4830503007703141,6.166890864113527,6.413634231467971,-0.9258000185674097,-0.44734585916800856,-1.1387449775501113,21.324572961608833
Ja Morant,G,6-2,12.409562240271143,6.976217014170217,1.1732733688526005,1.6797358890898018,-0.32074366160571166,-0.40061669565826685,-0.16805923903930706,-2.312950496996458,0.8036717872532864,19.840090206337305
Stephen Curry,G,6-2,10.862051133208704,6.270147201177504,0.5801749113484342,2.1122931270618257,-0.32074366160571166,0.4930555570796015,1.5608704269262217,-2.079749917267902,-0.005668531414795886,19.472430246513877
Chris Paul,G,6-0,2.065672208853775,14.21343259734552,-0.3687826206582311,4.7076365548939645,-0.7023692219421376,-0.17719863247379977,0.6430435672161255,-1.146947598353677,-0.16753659514841246,19.066950259733126
Karl-Anthony Towns,C-F,7-0,10.129019556179129,1.5041759634766934,6.036680720386762,0.8146214131457558,2.350635260749269,1.870800280050478,0.48295748703413205,-1.963149627403624,-2.595557551152659,18.630183502465933
Jayson Tatum,F,6-8,12.002322475254712,2.916315589462119,3.901526273371764,0.8146214131457558,0.44250745906713973,-0.5495620711145782,0.8138020527435853,-1.7299490476750674,-0.4912727226156449,18.120311421639787
Domantas Sabonis,C-F,6-10,5.486486234991802,4.328455215447544,8.764933624905925,0.8146214131457558,-0.32074366160571166,2.1314546870990227,-0.3815073459486317,-1.963149627403624,-2.109953359951809,16.750597180680273
Jimmy Butler,F-G,6-7,7.522685060073961,4.858007575192078,1.410512751854267,3.409964840977895,0.06088189873071405,-1.6666523870369139,0.9952329436165113,-0.7971467287608429,0.8036717872532864,16.597157741900954
Robert Williams,C-F,6-9,-1.7623815823006839,-1.3201032884941575,5.799441337385095,0.3820641751737326,6.548516424449952,7.270070140341762,-0.5842830475124902,0.4854564597462163,-0.3294046588820291,16.4893759599074
LaMelo Ball,G,6-7,6.463861671031241,8.56487409340382,2.3594702838609325,3.409964840977895,-0.32074366160571166,-0.8846891658912789,1.0165777543074437,-2.1963502071321797,-1.9480852962181934,16.46488031273397
Tyrese Haliburton,G,6-5,2.5543599268734947,9.623978812892888,-0.8432613866615644,3.8425220789499184,0.44250745906713973,0.7909463079922243,0.6964055939434567,-1.3801481780822333,0.6418037235196697,16.36911433849499
