Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Michael Jordan,G-F,6-6,16.377608543253857,4.4783763613756395,1.5843539705024439,4.905814235261187,1.0310719943415454,2.96276649758301,1.0290860824290489,-1.110730020278942,-0.4946217170646614,30.763725947403124
David Robinson,C,7-1,11.616136428459264,-0.15191235961247054,9.359626837058732,1.6266647201129196,7.935505003723202,3.1986585076093674,0.11953766082404954,-2.1371071922693057,-1.0048102089811042,30.56229939692465
Hakeem Olajuwon,C,7-0,8.065208071663289,-0.4605982743450115,10.248229450379451,3.5395019372827425,7.935505003723202,1.1228088193774242,0.1910751771300608,-1.8805128992717148,-1.8976400698348779,26.863577216104567
Charles Barkley,F,6-6,13.23019477245743,2.4719179156141258,6.1384423637711265,1.899927179708609,-0.15934749003460244,4.944259381804405,-0.289248146638872,-1.8805128992717148,-0.23952747110644054,26.116105606304068
John Stockton,G,6-1,4.8370913836669525,17.90621365224116,-1.8589811561153406,5.452339154452565,-0.8735991806602912,2.490982477530296,0.8757914046304532,-2.521998631765692,-0.4946217170646614,25.81321738691544
Magic Johnson,G-F,6-9,6.612555562064937,15.282383377014567,2.6951072371533424,1.080139800921542,-0.8735991806602912,1.5945928394301385,1.591166567690566,-3.0351872177608743,0.6533023897473338,25.600461375601263
Karl Malone,F,6-9,14.360035613256148,1.082831299317692,8.026722917077654,0.5336148817301644,1.0310719943415454,2.066376859482853,0.20129482231663384,-1.7522157527729194,-1.1323573319602143,24.41737530278956
Patrick Ewing,C-F,7-0,12.423165600458345,0.6198024272188811,7.360270957087115,0.2603524221344752,6.268917725596596,1.405879231409053,-0.05419630734769212,-2.521998631765692,-1.3874515779184358,24.37474184687264
Michael Adams,G,5-10,12.342462683258438,12.195524229689157,-0.7482278894644425,3.5395019372827425,-1.1116830775355209,-1.472003290912502,1.315236147653094,-2.521998631765692,-0.11198034812732985,23.42683176007795
Tim Hardaway,G,6-0,9.437157664061731,10.960780570758994,-0.6371525627993526,4.632551775665498,-1.1116830775355209,1.1228088193774242,0.5385431134735441,-2.1371071922693057,-0.4946217170646614,22.31127739366835
Larry Bird,F,6-9,6.612555562064937,7.102206636602236,4.36123713712969,2.4464520988999867,1.0310719943415454,0.3679543872930813,1.4378718898919705,-1.8805128992717148,0.525755266768223,22.004592073719955
Kevin Johnson,G,6-1,8.872237243662374,11.578152400224075,-1.1925291961248017,3.266239477687053,-1.1116830775355209,1.6889496434406814,0.9473289209364646,-2.3937014852668965,0.14311389783089154,21.798107824854323
Chris Mullin,F-G,6-6,11.69683934565917,2.163232000881585,0.9179020105119053,3.266239477687053,0.5549042005910862,3.1043017035988245,1.3663343735859592,-1.7522157527729194,0.3982081437891124,21.715745503531778
Dominique Wilkins,F-G,6-8,11.858245180058983,1.082831299317692,4.916613770455139,1.6266647201129196,0.5549042005910862,0.5094895933088955,0.804253888324442,-1.110730020278942,0.6533023897473338,20.89557502163755
Terry Porter,G,6-3,4.675685549267136,8.3369502955324,-1.1925291961248017,2.992977018091364,-1.1116830775355209,4.708367371778048,0.7429360172050038,-0.8541357272813508,0.6533023897473338,18.951870640679616
Scottie Pippen,F-G,6-8,5.321308886866404,5.558777062939533,3.028333217148611,4.08602685647412,1.269155891216775,2.1135552614881243,-0.45276246962404065,-1.4956214597753281,-1.1323573319602143,18.296415914773984
Clyde Drexler,G,6-7,8.307316823263015,5.250091148206992,2.361881257158073,2.4464520988999867,0.31682030371585657,0.9812736133616099,0.4465663067943868,-1.4956214597753281,-0.4946217170646614,18.12015837455993
Larry Nance,F-C,6-10,6.451149727665121,0.6198024272188811,4.472312463794779,-0.28617249705690256,4.602330447469988,1.9248416534670385,0.5385431134735441,0.043944298210217156,-0.36707459408555126,17.999677040157117
Brad Daugherty,C,7-0,8.388019740462925,1.082831299317692,7.027044977091846,0.2603524221344752,0.07873640684062706,1.8776632514617673,0.007121563771746114,-1.4956214597753281,-0.11198034812732985,17.11416785317842
Reggie Miller,G-F,6-7,9.19504891246201,2.163232000881585,-1.3036045227898918,1.080139800921542,-0.8735991806602912,3.5760857236515387,1.7138023099294424,-0.46924428778496463,0.525755266768223,15.607616023379194
Hersey Hawkins,G,6-3,8.791534326462466,1.700203128782774,-0.7482278894644425,3.5395019372827425,-0.15934749003460244,1.4530576334143241,1.2334789861605095,-1.3673243132765331,0.14311389783089154,14.585990217158132
Mitch Richmond,G,6-5,10.244186836060816,0.7741453845851517,1.4732786438373544,1.899927179708609,-0.39743138690983193,1.1228088193774242,0.9882075016827567,-1.7522157527729194,-0.36707459408555126,13.98583263148381
Robert Parish,C,7-1,2.9809242880690596,-2.7757426348390664,6.693818997096575,-0.28617249705690256,1.745323684967234,5.368864999851848,0.17063588675691474,-0.34094714128616904,0.015566774851780846,13.572272358411274
Derek Harper,G,6-4,6.854664313664664,6.947863679235965,-1.747905829450251,2.7197145584956752,-0.8735991806602912,0.8869168093510671,-0.19727133995971466,-0.8541357272813508,-0.622168840043772,13.114078443351993
Bernard King,F,6-7,13.875818110056695,3.0892897450792063,0.4736007038515457,-0.012910037461213688,-0.6355152837850616,-0.4340784467965331,0.4056877260480946,-3.0351872177608743,-0.622168840043772,13.104536459188084
Pooh Richardson,G,6-1,4.756388466467046,9.880379869195101,-1.1925291961248017,1.899927179708609,-0.8735991806602912,0.08488397526145267,-2.159443215781736,-0.5975414342837602,1.2910380046428866,13.089504468424508
Kevin McHale,F-C,6-10,5.805526390065853,-1.0779701038100928,2.8061825638184317,-1.3792223354396582,3.6499948599690706,3.62326412565681,0.804253888324442,-0.5975414342837602,-0.622168840043772,13.012319114257323
Jeff Hornacek,G,6-3,4.594982632067227,3.861004531910558,-0.6371525627993526,1.3534022605172304,-0.8735991806602912,2.96276649758301,1.4991897610114087,0.043944298210217156,0.14311389783089154,12.947652135670898
James Worthy,F,6-9,8.226613906063106,1.391517214050233,0.029299397191185947,1.080139800921542,-0.39743138690983193,0.7925600053405242,0.4772252423541059,0.043944298210217156,1.163490881663776,12.80735935888486
Sherman Douglas,G,6-0,5.886229307265762,9.10866508236375,-1.8589811561153406,2.1731896393042973,-1.1116830775355209,1.0284520153668812,-0.6571553733555002,-2.650295778264488,0.015566774851780846,11.93398743388162
Scott Skiles,G,6-1,4.8370913836669525,8.95432212499748,-1.3036045227898918,0.5336148817301644,-1.1116830775355209,0.22641918127726696,1.5502879869442738,-2.0088100457705105,0.015566774851780846,11.693204687371999
Charles Smith,F-C,6-10,7.096773065264389,-1.2323130611763629,4.028011157134419,0.5336148817301644,3.4119109630938413,-0.7171488588281617,0.43634666160781377,-0.7258385807825558,-1.5149987008975465,11.316357527146002
