Player,Pos,Ht,PTS,AST,TRB,STL,BLK,eFG%,FT%,TOV,PF,ChrissyMetric
Larry Bird,F,6-9,12.324630100026239,6.904387467502379,6.277397569922866,3.2536058923482467,0.20132560429944507,1.4713628905024665,1.4072562119776855,-1.791012756816585,0.3164168723862362,30.365369852148977
Magic Johnson,G-F,6-9,6.618301680677103,16.270216087694294,1.8944129185694476,2.122504674925241,-0.685213460247234,1.9467792674102848,1.1827948935017958,-2.5085613632985684,0.8182850238487661,27.659519723081132
Hakeem Olajuwon,C,7-0,10.449693619382952,-0.8466431147254123,8.187929341025638,3.2536058923482467,6.407099056126199,1.687461243642384,-0.8463354255202468,-1.432238453575593,-1.9419898091951475,24.918582349509023
Charles Barkley,F,6-6,7.596529409708383,2.2214731574064217,9.64892422481011,3.8191565010597497,2.417673265666143,4.021323457553487,-0.487197315958823,-3.2261099697805524,-2.1929238849264125,23.818848845538508
Isiah Thomas,G,6-1,8.330200206481843,13.363579619358871,-0.6904241835107737,3.8191565010597497,-0.4635786941105643,0.47731046605884636,0.4555402216399135,-2.5085613632985684,-0.9382535062700882,21.84496926740923
Dominique Wilkins,F-G,6-8,15.992984083893543,0.12223570805306173,4.142097355160944,2.6880552836367437,0.20132560429944507,-0.6464009702687242,0.7069368983329092,-1.791012756816585,0.3164168723862362,21.73263807867757
Maurice Cheeks,G,6-1,3.8466564484218084,10.779902758616274,-1.4771137363177977,4.667482414127003,-0.4635786941105643,2.2493169618061692,0.9224197640697634,-1.432238453575593,0.5673509481175013,19.660198411154564
Adrian Dantley,F-G,6-5,15.585389196797175,1.5755539422207725,1.1077233657624237,-0.1396977599207696,-0.9068482263839039,3.286589056877768,0.4645186743789491,-1.551829887989257,-0.310918316941926,19.11048004480124
Alvin Robertson,G,6-4,5.150960087130182,4.8051500181490185,2.343949805887746,8.06078606639602,-0.020309161837224653,1.341703878618516,0.5004324853350914,-1.671421322402921,-1.440121657732618,19.071130199543813
Kevin McHale,F-C,6-10,8.656276116158937,0.2837155118494742,4.366865798820093,-1.2707989773437751,3.304212330212822,3.7620054337855864,0.3298418832934152,-0.5950984126799455,-0.43638535480755797,18.400634329289048
Alex English,F,6-8,15.585389196797175,2.382952961202834,0.8829549221032738,0.1430775444349817,-0.2419439279738944,0.7366284898267472,1.1019888188504754,-1.671421322402921,-0.5618523926731905,18.357774290165477
Larry Nance,F-C,6-10,7.75956736454693,1.2525943346279476,4.816402686138392,0.42585284879073293,2.860942797939483,4.064543128181471,-0.3704774303513612,-1.432238453575593,-1.1891875820013527,18.187999694296646
Kareem Abdul-Jabbar,C,7-2,10.368174641963677,1.5755539422207725,2.1191813622285967,-0.1396977599207696,2.417673265666143,3.3298087275057515,0.23107890316402363,-1.0734641503346012,-0.8127864684044557,18.01552246408913
Clyde Drexler,G,6-7,6.373744748419283,8.842145113059328,1.5572602530807225,4.950257718482755,0.20132560429944507,-0.3006436052448564,0.266992714120166,-2.5085613632985684,-1.440121657732618,17.942399525185657
Sleepy Floyd,G,6-3,5.313998041968729,10.618422954819861,-0.6904241835107737,2.970830587992495,-0.685213460247234,1.687461243642384,0.5094109380741271,-2.1497870600575766,0.06548279665497168,17.640181859336984
Reggie Theus,G,6-7,6.210706793580737,11.425821973801924,-0.5780399616811989,1.5569540662137382,-0.685213460247234,-0.17098459336090593,0.7877429729842295,-2.7477442321258962,-0.43638535480755797,15.362858204357837
Paul Pressey,G-F,6-5,2.9499476968098017,8.519185505466503,0.8829549221032738,3.536381196703998,0.8662299027094547,0.21799244229094544,0.599195465464483,-1.551829887989257,-0.8127864684044557,15.207270775154745
Moses Malone,C-F,6-10,10.69425055164077,-2.138481545096711,8.525082006514364,0.1430775444349817,1.0878646688461242,-1.2514763590604907,0.42860486342280674,-2.1497870600575766,-0.18545127907629344,15.15368339156797
Ralph Sampson,C-F,7-4,6.699820658096375,1.737033746017185,7.738392453707338,1.2741787618579872,2.417673265666143,0.04511375977901149,-0.8822492364763891,-2.269378494471241,-1.816522771329515,14.944062142846887
James Worthy,F,6-9,7.596529409708383,0.2837155118494742,1.1077233657624237,0.7086281531464845,1.0878646688461242,3.978103786925504,0.28494961959823717,-0.3559155438526173,-0.18545127907629344,14.506147692907719
Purvis Short,F-G,6-7,12.080073167768418,1.8985135498135977,0.9953391439328483,1.5569540662137382,-0.4635786941105643,0.04511375977901149,1.1289241770675822,-1.432238453575593,-1.440121657732618,14.36897905915642
Herb Williams,C-F,6-10,7.515010432289109,-0.5236835071325874,5.490708017115841,-0.7052483686322725,4.190751394759501,0.21799244229094544,-0.08316694270222219,-1.1930555847482653,-0.8127864684044557,14.096521414835594
Sidney Moncrief,G,6-4,7.75956736454693,3.8362711953705455,0.4334180347849741,1.5569540662137382,-0.685213460247234,0.8230678310827142,1.0750534606333686,-0.8342812815072731,0.06548279665497168,14.030320007532735
Bill Laimbeer,C,6-11,4.8248841774530895,-1.169602722318237,9.986076890298836,-0.4224730642765212,0.6445951365727849,0.3044317835469124,0.8505921421574787,0.12245019380203845,-1.3146546198669853,13.826299917369397
Micheal Ray Richardson,G-F,6-5,4.091213380679627,7.550306682688029,1.220107587591998,5.233033022838506,-0.685213460247234,-1.554014053456375,0.4375833161618423,-1.791012756816585,-1.3146546198669853,13.187349099572824
Marques Johnson,F-G,6-7,7.841086341966204,2.0599933536100092,1.444876031251148,1.5569540662137382,0.4229603704361148,1.0391661842226316,0.18618663946884564,-0.8342812815072731,-0.5618523926731905,13.155089312988228
Joe Barry Carroll,C-F,7-0,8.574757138739663,-0.5236835071325874,4.816402686138392,1.2741787618579872,2.860942797939483,-1.0353780059205733,0.11435901755656089,-2.1497870600575766,-1.3146546198669853,12.617137209254363
Robert Parish,C,7-1,4.417289290356723,-1.169602722318237,5.940244904434141,-0.1396977599207696,1.9744037333928033,2.681513668086004,-0.0741884899631866,-0.7146898470936089,-0.310918316941926,12.604354460031944
Jack Sikma,C-F,6-11,5.232479064549457,2.0599933536100092,5.827860682604567,0.9914034575022356,0.8662299027094547,-1.0785976765485568,1.1199457243285464,-1.1930555847482653,-1.5655886955982503,12.260670228409197
Artis Gilmore,C,7-2,4.906403154872361,-1.8155219375038865,4.816402686138392,-0.9880236729880238,2.1960384995294735,5.66367094141686,-0.3435420721342545,-1.0734641503346012,-1.1891875820013527,12.172775866994968
Walter Davis,G-F,6-6,9.063871003255304,4.320710606759782,-1.4771137363177977,1.5569540662137382,-1.1284829925205737,0.21799244229094544,0.931398216808799,-1.671421322402921,0.3164168723862362,12.130325156473512
Fat Lever,G,6-3,2.5423528097134347,8.034746094077265,1.3324918094215734,4.1019318054155,-0.685213460247234,-1.726892735968309,-0.12805920639740018,-1.1930555847482653,-0.18545127907629344,12.092850252190273
