Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,28.0,WAS,NBA,PF,26,4,8.4,1.2,2.3,0.5,0.3,0.9,0.292,0.9,1.4,0.639,0.558,0.5,0.6,0.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,1.0,3.1
2021-22,29.0,WAS,NBA,PF,44,0,10.5,1.4,2.5,0.569,0.3,0.6,0.538,1.1,1.9,0.578,0.633,1.0,1.2,0.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,1.3,4.1
2022-23,30.0,WAS,NBA,PF,52,5,9.9,1.1,2.0,0.569,0.1,0.4,0.136,1.1,1.5,0.688,0.583,0.8,1.1,0.782,0.6,1.0,1.6,0.5,0.1,0.2,0.2,1.2,3.1
Career,,,NBA,,122,9,9.8,1.2,2.2,0.554,0.2,0.6,0.333,1.0,1.6,0.633,0.598,0.8,1.0,0.797,0.7,1.1,1.8,0.5,0.2,0.2,0.3,1.2,3.5
