Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,21.0,NYK,NBA,SG,46,6,17.1,2.1,5.1,0.404,1.6,4.1,0.381,0.5,1.0,0.5,0.557,0.3,0.4,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0
2022-23,22.0,NYK,NBA,SG,64,59,29.1,3.6,7.9,0.455,2.0,5.3,0.371,1.6,2.6,0.627,0.58,1.0,1.3,0.795,0.7,2.4,3.1,1.9,0.6,0.4,1.0,2.5,10.1
Career,,,NBA,,110,65,24.1,2.9,6.7,0.439,1.8,4.8,0.375,1.2,1.9,0.599,0.572,0.7,0.9,0.775,0.6,2.0,2.7,1.5,0.6,0.3,0.8,2.1,8.4
