Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,23.0,PHO,NBA,PF,80.0,,27.3,5.0,12.0,0.415,,,,5.0,12.0,0.415,0.415,1.1,1.6,0.649,,,8.9,1.2,,,,3.1,11.1
1969-70,24.0,ATL,NBA,SF,81.0,,19.8,3.5,8.2,0.433,,,,3.5,8.2,0.433,0.433,1.1,1.4,0.779,,,4.9,0.8,,,,2.0,8.1
1970-71,25.0,POR,NBA,PF,44.0,,26.2,4.1,9.6,0.43,,,,4.1,9.6,0.43,0.43,1.3,2.0,0.663,,,7.6,1.8,,,,2.7,9.6
1971-72,26.0,POR,NBA,SF,82.0,,28.9,4.9,10.8,0.451,,,,4.9,10.8,0.451,0.451,1.4,1.8,0.755,,,7.2,2.3,,,,2.5,11.1
1972-73,27.0,TOT,TOT,SF,49.0,,13.9,2.2,4.8,0.464,0.0,0.0,1.0,2.2,4.8,0.462,0.466,0.8,0.9,0.804,0.8,,3.7,0.8,,,0.8,1.9,5.3
1972-73,27.0,MIL,NBA,SF,9.0,,9.8,1.2,3.7,0.333,,,,1.2,3.7,0.333,0.333,0.6,0.8,0.714,,,3.6,1.0,,,,1.0,3.0
1972-73,27.0,NYA,ABA,SF,40.0,,14.9,2.5,5.1,0.485,0.0,0.0,1.0,2.5,5.1,0.483,0.488,0.8,1.0,0.821,1.0,2.8,3.8,0.8,,,1.0,2.1,5.8
1973-74,28.0,NYA,ABA,SF,25.0,,12.5,1.6,3.4,0.471,0.1,0.1,0.667,1.5,3.3,0.463,0.482,0.4,0.4,0.818,0.9,2.0,2.8,0.6,0.2,0.0,0.4,1.9,3.6
Career,,,TOT,,361.0,,23.0,3.9,9.0,0.436,0.0,0.1,0.75,3.9,9.0,0.435,0.436,1.1,1.5,0.725,1.0,2.4,6.3,1.3,0.2,0.0,0.8,2.4,8.9
,,,NBA,,296.0,,25.0,4.3,10.0,0.431,,,,4.3,10.0,0.431,0.431,1.2,1.7,0.715,,,7.0,1.5,,,,2.5,9.8
,,,ABA,,65.0,,14.0,2.1,4.4,0.481,0.0,0.1,0.75,2.1,4.4,0.477,0.486,0.6,0.8,0.82,1.0,2.4,3.4,0.7,0.2,0.0,0.8,2.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,126.0,,28.0,4.6,10.4,0.444,,,,4.6,10.4,0.444,0.444,1.4,1.9,0.721,,,7.3,2.1,,,,2.5,10.6
1 season,,ATL,NBA,,81.0,,19.8,3.5,8.2,0.433,,,,3.5,8.2,0.433,0.433,1.1,1.4,0.779,,,4.9,0.8,,,,2.0,8.1
1 season,,PHO,NBA,,80.0,,27.3,5.0,12.0,0.415,,,,5.0,12.0,0.415,0.415,1.1,1.6,0.649,,,8.9,1.2,,,,3.1,11.1
2 seasons,,NYA,ABA,,65.0,,14.0,2.1,4.4,0.481,0.0,0.1,0.75,2.1,4.4,0.477,0.486,0.6,0.8,0.82,1.0,2.4,3.4,0.7,0.2,0.0,0.8,2.0,5.0
1 season,,MIL,NBA,,9.0,,9.8,1.2,3.7,0.333,,,,1.2,3.7,0.333,0.333,0.6,0.8,0.714,,,3.6,1.0,,,,1.0,3.0
