Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,28.0,BOS,BAA,,40,,,2.0,7.6,0.266,0.4,0.7,0.607,,1.5,1.6,4.5
1947-48,29.0,BOS,BAA,,43,,,2.7,8.8,0.3,0.8,1.1,0.761,,1.4,1.8,6.1
1948-49,30.0,BOS,BAA,,9,,,1.3,7.8,0.171,1.1,1.6,0.714,,1.9,2.1,3.8
Career,,,BAA,,92,,,2.3,8.2,0.275,0.7,1.0,0.705,,1.5,1.7,5.2
