Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,21.0,CHI,NBA,C,43.0,7.0,14.2,2.2,3.1,0.701,0.0,0.0,,2.2,3.1,0.701,0.701,0.7,1.4,0.533,1.2,1.3,2.5,0.5,0.3,1.3,0.7,2.3,5.1
2020-21,22.0,TOT,NBA,"C,PF",54.0,11.0,14.6,2.9,4.2,0.684,0.0,0.0,,2.9,4.2,0.684,0.684,1.3,2.0,0.667,1.7,2.5,4.3,0.5,0.5,1.4,0.8,1.8,7.0
2020-21,22.0,CHI,NBA,PF,31.0,11.0,12.4,1.9,2.8,0.69,0.0,0.0,,1.9,2.8,0.69,0.69,0.9,1.3,0.659,1.4,1.9,3.3,0.5,0.4,1.1,0.7,1.7,4.7
2020-21,22.0,WAS,NBA,C,23.0,0.0,17.7,4.1,6.0,0.681,0.0,0.0,,4.1,6.0,0.681,0.681,2.0,2.9,0.672,2.2,3.4,5.6,0.5,0.7,1.8,0.8,1.9,10.1
2021-22,23.0,WAS,NBA,C,72.0,53.0,20.1,4.0,5.7,0.693,0.0,0.0,0.0,4.0,5.7,0.695,0.693,1.5,2.1,0.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,2.4,9.4
2022-23,24.0,WAS,NBA,C,73.0,42.0,20.2,3.5,4.8,0.731,0.0,0.0,,3.5,4.8,0.731,0.731,1.5,2.3,0.657,2.0,3.3,5.3,1.0,0.4,1.3,1.0,2.3,8.5
Career,,,NBA,,242.0,113.0,17.8,3.3,4.6,0.704,0.0,0.0,0.0,3.3,4.6,0.705,0.704,1.3,2.0,0.657,1.8,2.8,4.7,0.8,0.4,1.3,0.9,2.2,7.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,168.0,95.0,19.8,3.8,5.3,0.706,0.0,0.0,0.0,3.8,5.3,0.707,0.706,1.6,2.3,0.676,2.1,3.4,5.5,0.9,0.5,1.4,0.9,2.3,9.1
2 seasons,,CHI,NBA,,74.0,18.0,13.4,2.1,3.0,0.697,0.0,0.0,,2.1,3.0,0.697,0.697,0.8,1.4,0.584,1.3,1.5,2.8,0.5,0.3,1.2,0.7,2.1,5.0
