Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,22.0,MIL,NBA,SF,41.0,,7.1,1.1,2.7,0.404,,,,1.1,2.7,0.404,0.404,0.4,0.7,0.643,,,1.4,0.7,,,1.2,2.6
1970-71,23.0,MIL,NBA,SF,2.0,,21.5,0.5,6.0,0.083,,,,0.5,6.0,0.083,0.083,1.5,3.5,0.429,,,3.0,6.5,,,3.5,2.5
1971-72,24.0,NYA,ABA,SF,4.0,,5.0,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.3,0.5,0.3,,0.5,0.3,0.5
Career,,,TOT,,47.0,,7.6,1.0,2.6,0.374,0.0,0.0,,1.0,2.6,0.374,0.374,0.4,0.7,0.6,0.3,0.3,1.4,0.9,,0.5,1.2,2.4
,,,NBA,,43.0,,7.8,1.0,2.8,0.372,,,,1.0,2.8,0.372,0.372,0.5,0.8,0.6,,,1.5,0.9,,,1.3,2.6
,,,ABA,,4.0,,5.0,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.3,0.5,0.3,,0.5,0.3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,43.0,,7.8,1.0,2.8,0.372,,,,1.0,2.8,0.372,0.372,0.5,0.8,0.6,,,1.5,0.9,,,1.3,2.6
1 season,,NYA,ABA,,4.0,,5.0,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.3,0.5,0.3,,0.5,0.3,0.5
