Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,23.0,INO,NBA,,64,,,8.1,17.0,.478,7.1,9.7,.729,,2.5,3.5,23.4
1950-51,24.0,INO,NBA,,66,,,7.5,15.8,.470,6.7,8.6,.786,10.7,2.4,3.6,21.7
1951-52,25.0,Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games),Did Not Play (suspended—fixing college games)
Career,,,NBA,,130,,,7.8,16.4,.474,6.9,9.1,.756,10.7,2.4,3.5,22.5
