Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,31.0,PHW,BAA,,47,,,0.6,2.2,.269,0.6,1.0,.553,,0.2,1.5,1.7
1947-48,32.0,Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident),Did Not Play (injury—auto accident)
Career,,,BAA,,47,,,0.6,2.2,.269,0.6,1.0,.553,,0.2,1.5,1.7
