Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1988-89,23.0,MIA,NBA,G,79,62,29.7,5.9,14.0,.425,0.1,0.5,.270,5.8,13.5,.431,.430,1.8,2.4,.746,1.1,2.2,3.3,4.4,1.8,0.3,3.1,1.9,13.8,Kevin Edwards,6-3
1989-90,24.0,MIA,NBA,G,78,54,28.3,5.1,12.3,.412,0.1,0.4,.300,4.9,11.9,.416,.417,1.8,2.3,.760,1.0,2.6,3.6,3.2,1.6,0.4,2.3,1.9,12.0,Kevin Edwards,6-3
1990-91,25.0,MIA,NBA,G,79,16,25.3,4.8,11.7,.410,0.3,1.1,.286,4.5,10.7,.422,.423,2.2,2.7,.803,1.0,1.6,2.6,3.0,1.6,0.6,2.1,1.9,12.1,Kevin Edwards,6-3
1991-92,26.0,MIA,NBA,G,81,1,22.7,4.0,8.8,.454,0.1,0.4,.219,3.9,8.4,.465,.459,2.0,2.4,.848,0.7,1.9,2.6,2.1,1.2,0.2,1.5,1.7,10.1,Kevin Edwards,6-3
1992-93,27.0,MIA,NBA,G,40,30,28.4,5.4,11.6,.468,0.1,0.4,.294,5.3,11.1,.474,.473,3.0,3.5,.844,1.2,1.8,3.0,3.0,1.7,0.3,1.9,1.7,13.9,Kevin Edwards,6-3
1993-94,28.0,NJN,NBA,G,82,82,33.3,5.7,12.5,.458,0.4,1.2,.354,5.3,11.3,.469,.475,2.0,2.6,.770,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,14.0,Kevin Edwards,6-3
1994-95,29.0,NJN,NBA,G,14,14,33.3,4.9,11.0,.448,1.3,3.2,.400,3.6,7.8,.468,.506,2.9,3.0,.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3.0,14.0,Kevin Edwards,6-3
1995-96,30.0,NJN,NBA,G,34,33,29.6,4.2,11.5,.364,1.2,3.1,.404,2.9,8.4,.350,.418,2.0,2.5,.810,0.4,1.8,2.2,2.1,1.6,0.2,2.0,2.0,11.6,Kevin Edwards,6-3
1996-97,31.0,NJN,NBA,G,32,0,14.9,2.2,5.7,.377,0.5,1.3,.349,1.7,4.4,.386,.418,1.2,1.3,.860,0.3,1.1,1.3,1.8,0.5,0.1,1.5,1.1,5.9,Kevin Edwards,6-3
1997-98,32.0,TOT,NBA,G,39,5,12.5,1.5,4.2,.345,0.2,0.4,.400,1.3,3.8,.340,.364,0.8,0.9,.857,0.5,0.9,1.4,1.0,0.7,0.0,0.8,0.7,3.8,Kevin Edwards,6-3
2000-01,35.0,VAN,NBA,G,46,5,13.8,1.2,3.7,.329,0.1,0.4,.263,1.1,3.3,.338,.344,0.9,1.2,.811,0.5,1.3,1.8,1.1,0.6,0.2,0.8,1.0,3.5,Kevin Edwards,6-3
