Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1968-69,22.0,OAK,ABA,C,78.0,,21.4,4.5,8.3,0.543,0.0,0.0,0.0,4.5,8.3,0.544,0.543,4.0,5.5,0.719,2.9,4.3,7.2,0.7,,,1.8,3.0,13.0,Jim Eakins,6-11
1969-70,23.0,WSA,ABA,C,82.0,,14.8,2.2,4.4,0.497,0.0,0.0,,2.2,4.4,0.497,0.497,2.0,2.7,0.741,1.6,3.4,5.0,0.9,,,1.3,2.2,6.4,Jim Eakins,6-11
1970-71,24.0,VIR,ABA,C,84.0,,26.6,4.0,7.7,0.515,0.0,0.0,,4.0,7.7,0.515,0.515,2.9,3.8,0.759,2.6,6.6,9.3,1.9,,,1.7,3.4,10.8,Jim Eakins,6-11
1971-72,25.0,VIR,ABA,C,84.0,,32.4,4.4,9.1,0.486,0.0,0.0,,4.4,9.1,0.486,0.486,3.4,4.5,0.764,3.5,6.2,9.6,2.2,,,2.3,3.5,12.3,Jim Eakins,6-11
1972-73,26.0,VIR,ABA,C,83.0,,30.8,5.2,9.9,0.522,0.0,0.0,0.0,5.2,9.9,0.523,0.522,4.6,5.8,0.802,2.8,6.0,8.8,3.2,,1.6,2.8,3.5,15.0,Jim Eakins,6-11
1973-74,27.0,VIR,ABA,C,84.0,,31.5,5.3,10.2,0.52,0.0,0.0,0.0,5.3,10.2,0.52,0.52,4.0,5.1,0.785,3.5,6.1,9.6,2.8,0.8,1.2,2.7,3.2,14.6,Jim Eakins,6-11
1974-75,28.0,UTS,ABA,C,84.0,,30.5,4.5,9.0,0.503,0.0,0.0,,4.5,9.0,0.503,0.503,3.5,4.1,0.836,2.5,4.7,7.2,1.7,0.7,1.0,2.1,3.1,12.5,Jim Eakins,6-11
1975-76,29.0,TOT,ABA,C,73.0,,22.8,2.9,6.5,0.451,0.0,0.0,,2.9,6.5,0.451,0.451,2.7,3.1,0.888,2.3,3.7,6.0,1.2,0.5,1.0,1.6,3.0,8.6,Jim Eakins,6-11
1976-77,30.0,KCK,NBA,C,82.0,,16.3,1.8,4.1,0.449,,,,1.8,4.1,0.449,0.449,2.3,2.7,0.847,1.4,3.0,4.4,1.5,0.4,0.6,,2.4,6.0,Jim Eakins,6-11
1977-78,31.0,TOT,NBA,C,33.0,,12.3,1.3,2.6,0.512,,,,1.3,2.6,0.512,0.512,1.5,1.8,0.833,0.9,1.4,2.3,0.9,0.2,0.5,1.0,2.2,4.2,Jim Eakins,6-11
