Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,22.0,MMP,ABA,G,74,,15.6,2.5,6.7,0.374,0.3,1.2,0.241,2.2,5.5,0.403,0.396,1.3,1.6,0.807,0.5,1.0,1.5,1.4,,,1.0,2.3,6.6,Loyd King,6-2
1972-73,23.0,MMT,ABA,G,10,,10.2,0.6,2.9,0.207,0.0,0.3,0.0,0.6,2.6,0.231,0.207,0.7,0.8,0.875,0.2,1.0,1.2,1.4,,,0.4,2.0,1.9,Loyd King,6-2
