Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1969-70,22.0,BOS,NBA,F-C,51.0,,15.6,2.5,6.6,0.388,1.3,1.8,0.696,,,5.0,0.6,,,,1.7,6.4,Steve Kuberski,6-8
1970-71,23.0,BOS,NBA,F-C,82.0,,22.8,3.8,9.1,0.42,1.6,2.2,0.727,,,6.6,1.0,,,,2.4,9.3,Steve Kuberski,6-8
1971-72,24.0,BOS,NBA,F-C,71.0,,15.9,2.6,6.3,0.417,1.1,1.4,0.784,,,4.5,0.6,,,,1.8,6.3,Steve Kuberski,6-8
1972-73,25.0,BOS,NBA,F-C,78.0,,9.8,1.8,4.4,0.403,0.8,1.1,0.774,,,2.5,0.3,,,,1.2,4.4,Steve Kuberski,6-8
1973-74,26.0,BOS,NBA,F-C,78.0,,12.6,2.0,4.7,0.427,1.1,1.4,0.775,1.2,1.8,3.0,0.5,0.1,0.1,,1.6,5.1,Steve Kuberski,6-8
1974-75,27.0,MIL,NBA,F-C,59.0,,8.8,1.1,2.7,0.39,0.7,0.9,0.786,0.9,1.2,2.1,0.6,0.2,0.1,,1.0,2.8,Steve Kuberski,6-8
1975-76,28.0,TOT,NBA,F-C,70.0,,13.8,1.9,4.2,0.464,1.0,1.1,0.899,1.3,2.4,3.7,0.7,0.2,0.2,,1.9,4.9,Steve Kuberski,6-8
1976-77,29.0,BOS,NBA,F-C,76.0,,11.3,1.7,4.1,0.42,0.8,1.1,0.759,1.0,1.8,2.8,0.5,0.1,0.1,,1.2,4.3,Steve Kuberski,6-8
1977-78,30.0,BOS,NBA,F-C,3.0,,4.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.7,2.0,0.0,0.3,0.0,0.7,0.7,0.7,Steve Kuberski,6-8
