Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1959-60,24.0,BOS,NBA,G,1,,19.0,5.0,8.0,.625,0.0,1.0,.000,4.0,2.0,3.0,10.0,Maurice King,6-2
1962-63,27.0,CHZ,NBA,G,37,,25.8,2.5,6.5,.390,0.8,0.9,.824,2.8,3.8,2.4,5.8,Maurice King,6-2
