Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1948-49,20.0,BOS,BAA,F,21.0,,,5.5,15.0,0.368,3.4,5.5,0.626,,2.9,1.3,14.5,George Kaftan,6-3
1949-50,21.0,BOS,NBA,F,55.0,,,3.6,9.7,0.372,2.5,3.8,0.654,,2.6,1.7,9.7,George Kaftan,6-3
1950-51,22.0,NYK,NBA,F,61.0,,,1.8,4.7,0.388,1.3,2.0,0.624,2.5,1.2,1.7,4.9,George Kaftan,6-3
1951-52,23.0,NYK,NBA,F,52.0,,18.4,2.2,5.9,0.375,1.8,2.6,0.687,3.8,1.7,2.1,6.2,George Kaftan,6-3
1952-53,24.0,BLB,NBA,F,23.0,,16.5,2.0,6.2,0.317,1.9,2.9,0.657,3.3,1.3,2.6,5.8,George Kaftan,6-3
