Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1949-50,25.0,TOT,NBA,F-C,68.0,,,2.3,7.1,0.326,2.5,3.8,0.65,,1.7,2.6,7.1,Jack Kerris,6-6
1950-51,26.0,FTW,NBA,F-C,68.0,,,3.8,10.1,0.37,3.0,4.3,0.681,7.0,2.7,3.7,10.5,Jack Kerris,6-6
1951-52,27.0,FTW,NBA,F-C,66.0,,32.5,2.8,7.3,0.388,3.3,4.9,0.668,7.8,3.2,4.0,8.9,Jack Kerris,6-6
1952-53,28.0,BLB,NBA,F-C,17.0,,26.0,2.0,4.5,0.442,1.6,2.4,0.659,5.2,2.8,2.8,5.6,Jack Kerris,6-6
