Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,23.0,TOT,TOT,,12.0,,6.0,1.3,4.0,0.333,0.1,0.3,0.333,1.3,3.8,0.333,0.344,0.6,0.8,0.778,0.3,,1.4,0.2,0.8,1.0,3.3
1970-71,23.0,BAL,NBA,,2.0,,3.0,0.5,2.0,0.25,,,,0.5,2.0,0.25,0.25,1.0,1.0,1.0,,,1.5,0.5,,0.0,2.0
1970-71,23.0,FLO,ABA,,10.0,,6.6,1.5,4.4,0.341,0.1,0.3,0.333,1.4,4.1,0.341,0.352,0.5,0.7,0.714,0.4,1.0,1.4,0.1,0.9,1.2,3.6
Career,,,TOT,,12.0,,6.0,1.3,4.0,0.333,0.1,0.3,0.333,1.3,3.8,0.333,0.344,0.6,0.8,0.778,0.4,1.0,1.4,0.2,0.9,1.0,3.3
,,,ABA,,10.0,,6.6,1.5,4.4,0.341,0.1,0.3,0.333,1.4,4.1,0.341,0.352,0.5,0.7,0.714,0.4,1.0,1.4,0.1,0.9,1.2,3.6
,,,NBA,,2.0,,3.0,0.5,2.0,0.25,,,,0.5,2.0,0.25,0.25,1.0,1.0,1.0,,,1.5,0.5,,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,FLO,ABA,,10.0,,6.6,1.5,4.4,0.341,0.1,0.3,0.333,1.4,4.1,0.341,0.352,0.5,0.7,0.714,0.4,1.0,1.4,0.1,0.9,1.2,3.6
1 season,,BAL,NBA,,2.0,,3.0,0.5,2.0,0.25,,,,0.5,2.0,0.25,0.25,1.0,1.0,1.0,,,1.5,0.5,,0.0,2.0
