Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,19.0,HOU,NBA,C,72,13,20.7,3.5,7.3,0.474,0.4,1.6,0.248,3.1,5.7,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6
2022-23,20.0,HOU,NBA,C,68,65,28.6,5.9,10.6,0.554,0.2,0.7,0.3,5.6,9.8,0.573,0.565,2.8,3.8,0.719,3.1,5.5,8.7,3.8,0.9,0.9,2.5,3.4,14.7
Career,,,NBA,,140,78,24.5,4.6,8.9,0.521,0.3,1.2,0.263,4.3,7.7,0.56,0.538,2.5,3.5,0.715,2.5,4.5,7.0,3.2,0.9,0.9,2.2,3.2,12.1
