Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26.0,BOS,BAA,,55,,,2.2,8.4,0.267,1.5,2.7,0.553,,0.8,2.4,6.0
1947-48,27.0,BOS,BAA,,48,,,1.4,5.1,0.276,1.3,1.9,0.652,,0.4,2.2,4.0
1948-49,28.0,BOS,BAA,,59,,,2.2,7.4,0.3,1.1,2.0,0.552,,1.3,1.9,5.5
1949-50,29.0,BOS,NBA,,7,,,0.3,1.7,0.167,0.1,0.6,0.25,,0.4,0.6,0.7
Career,,,TOT,,169,,,1.9,6.8,0.28,1.2,2.1,0.575,,0.8,2.1,5.0
,,,BAA,,162,,,2.0,7.0,0.281,1.3,2.2,0.578,,0.9,2.1,5.2
,,,NBA,,7,,,0.3,1.7,0.167,0.1,0.6,0.25,,0.4,0.6,0.7
