Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22.0,TOT,NBA,SG,54.0,,10.7,1.5,5.0,0.3,1.1,1.5,0.765,1.3,1.0,1.4,4.1
1955-56,22.0,PHW,NBA,SG,12.0,,6.8,1.0,2.9,0.343,0.6,1.0,0.583,1.1,0.8,1.2,2.6
1955-56,22.0,STL,NBA,SG,42.0,,11.8,1.6,5.6,0.294,1.3,1.6,0.797,1.4,1.0,1.5,4.6
1956-57,23.0,SYR,NBA,SG,11.0,,15.2,1.7,6.0,0.288,1.0,1.2,0.846,1.0,1.4,1.5,4.5
Career,,,NBA,,65.0,,11.5,1.5,5.2,0.298,1.1,1.4,0.777,1.3,1.0,1.4,4.2
,,,,,,,,,,,,,,,,,
1 season,,STL,NBA,,42.0,,11.8,1.6,5.6,0.294,1.3,1.6,0.797,1.4,1.0,1.5,4.6
1 season,,PHW,NBA,,12.0,,6.8,1.0,2.9,0.343,0.6,1.0,0.583,1.1,0.8,1.2,2.6
1 season,,SYR,NBA,,11.0,,15.2,1.7,6.0,0.288,1.0,1.2,0.846,1.0,1.4,1.5,4.5
