Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22.0,SEA,NBA,PG,73.0,2.0,17.6,3.0,6.7,0.445,0.1,0.5,0.243,2.8,6.2,0.461,0.454,0.9,1.0,0.889,0.3,0.9,1.2,3.3,0.4,0.0,1.1,1.1,6.9
1984-85,23.0,SEA,NBA,PG,73.0,1.0,15.8,2.3,5.5,0.425,0.2,0.5,0.316,2.2,5.0,0.436,0.44,0.7,0.8,0.814,0.2,0.7,1.0,2.8,0.5,0.0,1.2,1.2,5.5
1985-86,24.0,SAS,NBA,PG,70.0,4.0,16.4,3.1,6.8,0.462,0.3,0.9,0.35,2.8,5.9,0.478,0.484,0.6,0.7,0.813,0.3,0.8,1.1,3.7,0.5,0.0,1.2,1.6,7.1
1986-87,25.0,SAS,NBA,PG,76.0,42.0,23.2,4.8,9.9,0.486,0.7,2.0,0.336,4.1,7.9,0.523,0.519,0.9,1.1,0.833,0.3,1.0,1.3,4.1,0.5,0.0,1.3,1.4,11.2
1987-88,26.0,SAS,NBA,PG,52.0,12.0,19.7,3.4,7.3,0.464,0.5,1.2,0.406,2.9,6.1,0.476,0.499,0.8,0.9,0.896,0.3,0.7,0.9,3.5,0.5,0.0,1.1,1.0,8.1
1988-89,27.0,MIA,NBA,SG,68.0,8.0,19.7,4.5,9.9,0.455,0.7,1.4,0.522,3.8,8.6,0.444,0.49,0.7,0.8,0.825,0.3,1.0,1.3,2.0,0.4,0.0,1.3,1.1,10.4
1989-90,28.0,MIA,NBA,SG,63.0,2.0,13.8,2.3,5.8,0.408,0.7,1.6,0.44,1.7,4.2,0.395,0.468,0.7,0.8,0.846,0.2,0.9,1.1,1.6,0.4,0.0,0.8,1.1,6.1
1990-91,29.0,MIA,NBA,SG,24.0,0.0,9.4,1.8,4.5,0.402,0.6,1.5,0.429,1.2,3.0,0.389,0.472,0.5,0.5,1.0,0.1,0.3,0.4,1.0,0.3,0.0,0.7,0.5,4.7
1991-92,30.0,MIA,NBA,PG,3.0,0.0,2.7,0.3,1.0,0.333,0.3,0.3,1.0,0.0,0.7,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,1.0
Career,,,NBA,,502.0,71.0,17.6,3.3,7.3,0.452,0.5,1.1,0.392,2.8,6.1,0.463,0.483,0.7,0.9,0.849,0.3,0.8,1.1,2.9,0.4,0.0,1.1,1.2,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,198.0,58.0,19.9,3.8,8.1,0.474,0.5,1.4,0.355,3.4,6.7,0.498,0.504,0.8,0.9,0.844,0.3,0.9,1.1,3.8,0.5,0.0,1.2,1.4,8.9
4 seasons,,MIA,NBA,,158.0,10.0,15.4,3.2,7.3,0.435,0.7,1.4,0.474,2.5,5.8,0.425,0.482,0.6,0.8,0.85,0.2,0.8,1.1,1.7,0.4,0.0,1.0,1.0,7.6
2 seasons,,SEA,NBA,,146.0,3.0,16.7,2.7,6.1,0.436,0.1,0.5,0.28,2.5,5.6,0.45,0.448,0.8,0.9,0.855,0.3,0.8,1.1,3.0,0.4,0.0,1.1,1.2,6.2
