Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22.0,STL,NBA,,5,,7.4,0.8,3.0,0.267,0.4,1.2,0.333,1.0,0.4,1.8,2.0
Career,,,NBA,,5,,7.4,0.8,3.0,0.267,0.4,1.2,0.333,1.0,0.4,1.8,2.0
