Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,30.0,MNL,BAA,,58,,,3.7,9.9,0.374,3.0,3.7,0.817,,3.2,2.1,10.4
1949-50,31.0,MNL,NBA,,65,,,1.9,4.8,0.389,1.3,1.6,0.851,,3.1,1.6,5.1
Career,,,TOT,,123,,,2.7,7.2,0.379,2.1,2.6,0.828,,3.2,1.8,7.6
,,,NBA,,65,,,1.9,4.8,0.389,1.3,1.6,0.851,,3.1,1.6,5.1
,,,BAA,,58,,,3.7,9.9,0.374,3.0,3.7,0.817,,3.2,2.1,10.4
