Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,ORL,NBA,PG,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.4,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8
2022-23,21.0,ORL,NBA,PG,46,16,23.7,3.5,8.3,0.423,1.2,3.7,0.32,2.3,4.7,0.505,0.493,1.6,2.2,0.709,1.1,1.9,2.9,3.1,1.3,0.5,1.8,2.4,9.8
Career,,,NBA,,94,61,25.5,3.8,9.9,0.387,1.0,3.9,0.263,2.8,6.0,0.466,0.438,2.1,2.8,0.748,0.8,2.5,3.3,3.7,1.3,0.4,2.4,2.7,10.8
