Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,22.0,PHI,NBA,PF,81,36,26.3,4.7,11.4,.411,1.3,4.2,.311,3.4,7.2,.469,.468,2.1,2.7,.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8
2017-18,23.0,PHI,NBA,PF,78,73,29.6,5.2,11.4,.453,2.0,5.1,.393,3.2,6.3,.501,.541,2.3,2.7,.860,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,14.6
2018-19,24.0,TOT,NBA,PF,81,41,25.0,3.8,8.6,.437,1.5,4.0,.365,2.3,4.6,.499,.522,1.6,1.9,.880,1.6,4.1,5.6,1.6,0.6,0.1,1.2,2.2,10.6
2018-19,24.0,PHI,NBA,PF,13,13,30.5,3.7,10.2,.364,1.6,5.4,.300,2.1,4.8,.435,.443,2.1,2.3,.900,1.6,5.0,6.6,2.0,0.3,0.2,1.9,3.0,11.1
2018-19,24.0,MIN,NBA,PF,68,28,23.9,3.8,8.3,.454,1.4,3.7,.383,2.3,4.6,.511,.540,1.5,1.8,.875,1.5,3.9,5.5,1.5,0.6,0.1,1.1,2.1,10.5
2019-20,25.0,PHO,NBA,PF,66,51,24.7,3.9,8.2,.476,1.3,3.6,.357,2.6,4.6,.568,.554,1.6,1.9,.844,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,10.7
2020-21,26.0,PHO,NBA,C,50,4,17.4,3.1,6.8,.447,0.9,2.7,.348,2.1,4.1,.512,.516,1.7,2.0,.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7
2021-22,27.0,Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL),Did Not Play (injury—ACL)
2022-23,28.0,TOT,NBA,PF,53,12,14.1,2.2,4.9,.458,0.8,2.0,.377,1.5,2.9,.513,.535,1.1,1.3,.838,0.9,2.7,3.6,1.4,0.3,0.1,1.0,1.8,6.3
2022-23,28.0,PHO,NBA,PF,37,12,14.4,2.1,4.8,.427,0.7,1.9,.391,1.3,2.9,.450,.503,1.0,1.2,.818,1.1,2.8,3.8,1.5,0.4,0.1,1.0,1.9,5.8
2022-23,28.0,OKC,NBA,PF,16,0,13.3,2.7,5.1,.524,0.8,2.3,.351,1.9,2.8,.667,.604,1.3,1.5,.875,0.6,2.5,3.1,0.9,0.3,0.0,1.1,1.6,7.5
Career,,,NBA,,409,217,23.7,4.0,8.9,.442,1.3,3.8,.359,2.6,5.2,.503,.518,1.8,2.1,.838,1.4,4.1,5.6,1.9,0.6,0.2,1.5,2.1,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,172,122,28.1,4.8,11.3,.427,1.7,4.7,.351,3.2,6.6,.481,.500,2.2,2.7,.825,1.7,4.8,6.5,2.4,0.7,0.3,2.1,2.1,13.5
3 seasons,,PHO,NBA,,153,67,19.8,3.2,6.9,.458,1.0,2.9,.360,2.1,4.0,.528,.533,1.5,1.8,.841,1.2,3.6,4.8,1.6,0.5,0.2,1.2,2.1,8.9
1 season,,MIN,NBA,,68,28,23.9,3.8,8.3,.454,1.4,3.7,.383,2.3,4.6,.511,.540,1.5,1.8,.875,1.5,3.9,5.5,1.5,0.6,0.1,1.1,2.1,10.5
1 season,,OKC,NBA,,16,0,13.3,2.7,5.1,.524,0.8,2.3,.351,1.9,2.8,.667,.604,1.3,1.5,.875,0.6,2.5,3.1,0.9,0.3,0.0,1.1,1.6,7.5
