Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,19.0,CHO,NBA,SG,63.0,0.0,13.6,2.4,6.7,0.36,1.3,3.9,0.342,1.1,2.9,0.385,0.458,0.5,0.6,0.842,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0,6.7
2018-19,20.0,CHO,NBA,SG,73.0,0.0,17.2,3.1,8.0,0.387,1.5,4.5,0.33,1.6,3.5,0.461,0.48,1.2,1.4,0.882,0.2,1.7,1.9,1.6,0.5,0.3,1.2,1.5,8.9
2019-20,21.0,CHO,NBA,SG,55.0,1.0,21.3,3.9,8.9,0.434,1.1,3.7,0.284,2.8,5.2,0.542,0.494,1.5,1.8,0.82,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3,10.3
2020-21,22.0,CHO,NBA,SG,42.0,0.0,20.9,4.1,9.5,0.434,2.0,5.0,0.401,2.1,4.5,0.471,0.54,1.4,1.7,0.819,0.3,2.1,2.4,2.1,0.5,0.1,1.3,1.1,11.7
2021-22,23.0,LAL,NBA,SG,76.0,37.0,28.1,5.1,10.9,0.473,2.3,5.8,0.391,2.9,5.1,0.568,0.578,1.2,1.5,0.795,0.5,2.9,3.4,2.9,0.8,0.4,1.6,1.8,13.8
2022-23,24.0,SAC,NBA,SG,71.0,0.0,22.3,4.6,10.3,0.447,1.8,5.1,0.356,2.8,5.1,0.537,0.536,2.5,2.8,0.888,0.5,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5
Career,,,NBA,,380.0,38.0,20.7,3.9,9.1,0.429,1.7,4.7,0.355,2.2,4.4,0.509,0.521,1.4,1.6,0.848,0.4,2.0,2.4,2.4,0.5,0.3,1.4,1.4,10.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHO,NBA,,233.0,1.0,17.8,3.3,8.1,0.403,1.4,4.2,0.339,1.8,3.9,0.473,0.491,1.1,1.3,0.843,0.3,1.7,2.0,1.8,0.4,0.2,1.1,1.2,9.1
1 season,,LAL,NBA,,76.0,37.0,28.1,5.1,10.9,0.473,2.3,5.8,0.391,2.9,5.1,0.568,0.578,1.2,1.5,0.795,0.5,2.9,3.4,2.9,0.8,0.4,1.6,1.8,13.8
1 season,,SAC,NBA,,71.0,0.0,22.3,4.6,10.3,0.447,1.8,5.1,0.356,2.8,5.1,0.537,0.536,2.5,2.8,0.888,0.5,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5
