Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25.0,TOT,BAA,,31.0,,,0.5,2.4,0.2,0.1,0.3,0.444,,0.3,0.5,1.1
1946-47,25.0,NYK,BAA,,24.0,,,0.6,2.4,0.241,0.2,0.2,0.8,,0.2,0.4,1.3
1946-47,25.0,BOS,BAA,,7.0,,,0.1,2.4,0.059,0.0,0.6,0.0,,0.4,0.9,0.3
Career,,,BAA,,31.0,,,0.5,2.4,0.2,0.1,0.3,0.444,,0.3,0.5,1.1
,,,,,,,,,,,,,,,,,
1 season,,NYK,BAA,,24.0,,,0.6,2.4,0.241,0.2,0.2,0.8,,0.2,0.4,1.3
1 season,,BOS,BAA,,7.0,,,0.1,2.4,0.059,0.0,0.6,0.0,,0.4,0.9,0.3
