Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,21.0,TOT,NBA,C,70.0,,28.8,3.9,11.2,0.35,2.7,4.1,0.652,9.6,1.6,3.6,10.5
1952-53,21.0,MLH,NBA,C,10.0,,16.0,1.5,5.6,0.268,0.9,1.7,0.529,6.0,0.6,2.6,3.9
1952-53,21.0,BLB,NBA,C,60.0,,31.0,4.3,12.1,0.356,3.0,4.5,0.659,10.2,1.8,3.7,11.6
1953-54,22.0,BLB,NBA,C,72.0,,23.0,3.4,8.3,0.407,3.2,4.4,0.729,7.5,1.3,2.7,10.0
Career,,,NBA,,142.0,,25.9,3.6,9.7,0.374,2.9,4.3,0.692,8.5,1.5,3.1,10.2
,,,,,,,,,,,,,,,,,
2 seasons,,BLB,NBA,,132.0,,26.6,3.8,10.0,0.379,3.1,4.4,0.697,8.7,1.5,3.2,10.7
1 season,,MLH,NBA,,10.0,,16.0,1.5,5.6,0.268,0.9,1.7,0.529,6.0,0.6,2.6,3.9
