Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,21.0,DAL,NBA,SF,79,73,36.7,7.1,17.5,.406,1.1,3.8,.284,6.0,13.7,.440,.437,3.9,5.5,.699,1.4,3.1,4.5,3.4,1.1,0.2,3.1,2.6,19.2
1994-95,22.0,DAL,NBA,SF,80,80,37.3,8.5,19.6,.436,1.4,4.3,.328,7.1,15.3,.466,.472,5.6,7.6,.739,1.5,2.7,4.1,3.7,1.0,0.1,2.9,2.4,24.1
1995-96,23.0,DAL,NBA,SF,18,18,37.2,8.1,21.3,.379,1.9,5.7,.343,6.1,15.6,.391,.424,5.4,7.4,.729,2.1,3.3,5.4,2.8,0.8,0.2,3.1,2.2,23.4
1996-97,24.0,TOT,NBA,SF,69,51,31.4,4.1,10.8,.385,1.3,4.0,.325,2.8,6.8,.421,.445,2.3,3.3,.702,1.0,3.3,4.3,3.0,1.1,0.2,1.7,2.7,11.9
1996-97,24.0,DAL,NBA,SF,37,21,26.4,3.8,10.2,.372,1.1,3.5,.321,2.6,6.6,.400,.428,1.9,3.0,.649,0.8,2.4,3.1,2.5,0.9,0.1,1.5,1.9,10.6
1996-97,24.0,MIA,NBA,SF,32,30,37.2,4.6,11.5,.398,1.5,4.6,.329,3.1,6.9,.443,.463,2.8,3.7,.752,1.3,4.3,5.6,3.5,1.3,0.2,1.8,3.7,13.4
1997-98,25.0,MIA,NBA,SF,48,48,36.0,5.2,12.0,.435,0.8,2.5,.303,4.5,9.5,.470,.467,3.8,4.8,.797,1.5,3.4,4.9,2.8,0.9,0.3,2.3,2.9,15.1
1998-99,26.0,MIA,NBA,SF,24,23,35.6,5.6,12.4,.451,0.5,1.3,.433,5.0,11.1,.453,.473,3.1,4.3,.721,1.0,5.1,6.1,3.1,0.8,0.1,2.5,2.4,14.8
1999-00,27.0,MIA,NBA,SF,76,76,37.2,6.8,15.2,.445,1.5,3.7,.403,5.3,11.6,.458,.493,2.4,3.1,.778,0.8,4.2,5.0,3.9,1.0,0.2,2.4,2.8,17.5
2000-01,28.0,CHH,NBA,SF,76,76,39.3,7.5,18.3,.413,1.4,3.8,.356,6.2,14.5,.428,.450,3.7,4.8,.766,1.2,6.4,7.6,5.4,1.1,0.2,2.8,2.4,20.1
2001-02,29.0,CHH,NBA,SF,40,40,40.0,7.6,18.6,.407,1.0,2.8,.366,6.6,15.8,.415,.435,5.3,6.0,.876,0.8,5.3,6.1,4.3,1.1,0.2,2.8,2.0,21.5
2002-03,30.0,NOH,NBA,SF,82,81,40.5,8.2,19.3,.422,1.5,3.7,.389,6.7,15.6,.430,.460,3.8,4.5,.848,0.8,5.3,6.1,5.6,1.0,0.2,2.8,2.4,21.6
2003-04,31.0,NOH,NBA,SF,19,18,38.4,8.2,20.9,.392,1.0,3.5,.284,7.2,17.4,.414,.416,3.4,4.2,.813,1.0,5.2,6.2,2.5,0.7,0.3,1.9,2.2,20.8
2004-05,32.0,Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee)
Career,,,NBA,,611,584,37.3,7.0,16.7,.418,1.3,3.6,.345,5.7,13.1,.439,.456,3.8,5.0,.766,1.1,4.2,5.4,4.0,1.0,0.2,2.6,2.5,19.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DAL,NBA,,214,192,35.1,7.1,17.3,.412,1.3,4.1,.314,5.9,13.2,.443,.450,4.3,6.0,.716,1.3,2.8,4.2,3.3,1.0,0.1,2.8,2.4,19.9
4 seasons,,MIA,NBA,,180,177,36.7,5.8,13.3,.436,1.2,3.2,.365,4.6,10.1,.459,.480,3.0,3.8,.771,1.1,4.1,5.2,3.4,1.0,0.2,2.3,2.9,15.8
2 seasons,,CHH,NBA,,116,116,39.6,7.6,18.4,.411,1.2,3.5,.359,6.3,14.9,.423,.445,4.2,5.2,.810,1.1,6.0,7.1,5.0,1.1,0.2,2.8,2.3,20.6
2 seasons,,NOH,NBA,,101,99,40.1,8.2,19.6,.416,1.4,3.7,.370,6.8,16.0,.427,.451,3.7,4.4,.842,0.8,5.2,6.1,5.0,1.0,0.2,2.6,2.4,21.5
