Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22.0,BOS,NBA,SF,62.0,,6.4,1.1,2.9,0.385,0.5,0.6,0.757,0.3,0.8,1.1,0.4,0.1,0.1,0.9,2.7
1975-76,23.0,BOS,NBA,SF,75.0,,13.6,2.5,6.1,0.419,0.5,0.7,0.714,0.7,1.1,1.8,0.9,0.5,0.3,1.6,5.6
1976-77,24.0,MIL,NBA,SF,9.0,,8.8,0.9,3.8,0.235,0.3,0.4,0.75,0.9,0.4,1.3,0.8,0.4,0.0,1.2,2.1
Career,,,NBA,,146.0,,10.2,1.8,4.6,0.4,0.5,0.7,0.732,0.6,0.9,1.5,0.7,0.3,0.2,1.3,4.2
,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,137.0,,10.3,1.9,4.7,0.409,0.5,0.7,0.731,0.6,0.9,1.5,0.7,0.3,0.2,1.3,4.3
1 season,,MIL,NBA,,9.0,,8.8,0.9,3.8,0.235,0.3,0.4,0.75,0.9,0.4,1.3,0.8,0.4,0.0,1.2,2.1
