Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,24.0,UTA,NBA,SG,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-19,25.0,UTA,NBA,SG,14.0,0.0,6.0,0.4,1.4,0.3,0.1,0.8,0.182,0.3,0.6,0.444,0.35,0.1,0.1,1.0,0.1,0.4,0.4,1.1,0.1,0.1,0.6,0.7,1.1
2019-20,26.0,IND,NBA,SG,5.0,0.0,9.4,1.2,3.4,0.353,0.4,2.4,0.167,0.8,1.0,0.8,0.412,0.0,0.0,,0.0,1.4,1.4,1.6,0.2,0.2,0.6,0.4,2.8
Career,,,NBA,,20.0,0.0,6.6,0.7,1.9,0.342,0.3,1.2,0.208,0.4,0.7,0.571,0.408,0.1,0.1,1.0,0.1,0.6,0.7,1.2,0.1,0.1,0.6,0.6,1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,15.0,0.0,5.7,0.5,1.4,0.333,0.2,0.8,0.25,0.3,0.6,0.444,0.405,0.1,0.1,1.0,0.1,0.3,0.4,1.0,0.1,0.1,0.5,0.7,1.3
1 season,,IND,NBA,,5.0,0.0,9.4,1.2,3.4,0.353,0.4,2.4,0.167,0.8,1.0,0.8,0.412,0.0,0.0,,0.0,1.4,1.4,1.6,0.2,0.2,0.6,0.4,2.8
