Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,23.0,NOP,NBA,SF,32,10,21.9,2.6,6.5,0.392,0.9,2.6,0.349,1.7,3.9,0.421,0.462,1.7,2.3,0.707,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8,7.7
2021-22,24.0,NOP,NBA,SF,55,4,13.4,2.0,4.9,0.405,0.4,1.9,0.2,1.6,3.0,0.537,0.444,1.3,1.7,0.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,1.3,5.7
2022-23,25.0,NOP,NBA,SF,69,21,24.4,3.4,7.7,0.435,0.9,3.1,0.308,2.4,4.7,0.519,0.496,1.9,2.3,0.795,0.6,3.1,3.7,2.5,0.7,0.2,1.3,1.5,9.5
Career,,,NBA,,156,35,20.0,2.7,6.5,0.418,0.7,2.6,0.288,2.0,3.9,0.503,0.475,1.6,2.1,0.775,0.6,2.9,3.5,2.1,0.7,0.2,1.1,1.5,7.8
