Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24.0,TOT,BAA,,44.0,,,2.2,6.6,0.334,1.5,1.8,0.831,,1.4,1.2,5.9
1948-49,24.0,INJ,BAA,,35.0,,,2.4,7.4,0.328,1.7,2.0,0.841,,1.6,1.3,6.5
1948-49,24.0,ROC,BAA,,9.0,,,1.3,3.4,0.387,0.7,0.9,0.75,,0.7,1.0,3.3
Career,,,BAA,,44.0,,,2.2,6.6,0.334,1.5,1.8,0.831,,1.4,1.2,5.9
,,,,,,,,,,,,,,,,,
1 season,,INJ,BAA,,35.0,,,2.4,7.4,0.328,1.7,2.0,0.841,,1.6,1.3,6.5
1 season,,ROC,BAA,,9.0,,,1.3,3.4,0.387,0.7,0.9,0.75,,0.7,1.0,3.3
