Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,21.0,BLB,BAA,,48.0,,,2.3,7.4,0.303,0.8,1.3,0.617,,0.3,1.3,5.3
1948-49,22.0,TOT,BAA,,50.0,,,2.0,6.1,0.33,1.2,1.9,0.635,,0.9,1.2,5.3
1948-49,22.0,CHS,BAA,,15.0,,,1.1,2.4,0.444,0.6,0.9,0.692,,0.6,0.8,2.7
1948-49,22.0,PRO,BAA,,35.0,,,2.4,7.7,0.315,1.5,2.4,0.627,,1.1,1.4,6.3
Career,,,BAA,,98.0,,,2.1,6.8,0.316,1.0,1.6,0.628,,0.6,1.3,5.3
,,,,,,,,,,,,,,,,,
1 season,,BLB,BAA,,48.0,,,2.3,7.4,0.303,0.8,1.3,0.617,,0.3,1.3,5.3
1 season,,PRO,BAA,,35.0,,,2.4,7.7,0.315,1.5,2.4,0.627,,1.1,1.4,6.3
1 season,,CHS,BAA,,15.0,,,1.1,2.4,0.444,0.6,0.9,0.692,,0.6,0.8,2.7
