Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1974-75,23.0,NYK,NBA,G,47,,8.5,1.6,3.3,0.471,0.5,0.9,0.55,0.3,0.5,0.8,0.6,0.1,0.0,1.0,3.6,Jesse Dark,6-5
