Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1958-59,22.0,CIN,NBA,F-C,68.0,,18.4,2.9,8.3,0.356,2.3,3.0,0.779,5.0,0.8,1.7,8.2,Archie Dees,6-8
1959-60,23.0,DET,NBA,F-C,73.0,,17.0,3.7,8.5,0.439,2.3,2.8,0.809,5.4,0.6,2.6,9.7,Archie Dees,6-8
1960-61,24.0,DET,NBA,F-C,28.0,,11.0,1.9,4.8,0.393,1.4,1.7,0.83,3.4,0.6,1.8,5.2,Archie Dees,6-8
1961-62,25.0,TOT,NBA,F-C,21.0,,13.7,2.4,5.5,0.443,1.7,2.2,0.761,3.7,0.8,1.6,6.5,Archie Dees,6-8
