Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1972-73,23.0,CLE,NBA,F,81.0,,26.6,3.6,9.2,0.392,2.2,2.7,0.793,,,7.0,1.5,,,3.7,9.4,Dwight Davis,6-8
1973-74,24.0,CLE,NBA,F,76.0,,32.6,4.9,11.3,0.436,2.6,3.6,0.719,2.3,6.2,8.5,2.4,0.8,1.0,3.8,12.5,Dwight Davis,6-8
1974-75,25.0,CLE,NBA,F,78.0,,25.2,3.8,8.5,0.443,2.3,3.1,0.718,1.4,4.6,5.9,1.9,0.6,0.5,3.3,9.8,Dwight Davis,6-8
1975-76,26.0,GSW,NBA,F,72.0,,12.0,1.5,3.7,0.413,1.1,1.6,0.69,1.2,1.9,3.1,0.6,0.3,0.4,2.0,4.2,Dwight Davis,6-8
1976-77,27.0,GSW,NBA,F,33.0,,16.7,1.7,3.8,0.444,1.5,2.2,0.681,1.0,1.8,2.9,0.9,0.3,0.2,2.8,4.8,Dwight Davis,6-8
