Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1971-72,22.0,CLE,NBA,G,61.0,,18.8,3.8,9.3,0.402,2.3,2.8,0.84,,,1.5,2.0,,,2.3,9.8,Charlie Davis,6-2
1972-73,23.0,TOT,NBA,G,75.0,,18.9,3.5,8.4,0.417,1.7,2.2,0.774,,,1.5,2.5,,,2.6,8.7,Charlie Davis,6-2
1973-74,24.0,POR,NBA,G,8.0,,11.3,1.8,5.0,0.35,0.4,0.5,0.75,0.3,1.1,1.4,1.4,0.3,0.0,0.9,3.9,Charlie Davis,6-2
