Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1962-63,22.0,STL,NBA,G,42.0,,10.4,1.6,4.1,0.379,0.5,0.9,0.564,0.9,2.0,1.0,3.7,Bob Duffy,6-3
1963-64,23.0,TOT,NBA,G,48.0,,13.8,2.0,4.8,0.41,0.9,1.4,0.677,1.3,1.6,1.0,4.8,Bob Duffy,6-3
1964-65,24.0,DET,NBA,G,4.0,,6.5,1.0,2.8,0.364,1.5,1.8,0.857,1.0,1.3,1.0,3.5,Bob Duffy,6-3
