Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1979-80,23.0,DET,NBA,G,67.0,,19.9,4.2,8.9,0.472,0.2,0.8,0.283,4.0,8.1,0.49,0.484,0.7,1.0,0.682,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3,Terry Duerod,6-2
1980-81,24.0,TOT,NBA,G,50.0,0.0,9.0,2.1,4.7,0.444,0.2,0.3,0.5,1.9,4.4,0.44,0.462,0.6,0.8,0.756,0.3,0.5,0.9,0.7,0.3,0.1,0.7,0.5,4.9,Terry Duerod,6-2
1981-82,25.0,BOS,NBA,G,21.0,0.0,7.0,1.6,3.7,0.442,0.0,0.0,0.0,1.6,3.6,0.447,0.442,0.2,0.6,0.333,0.3,0.4,0.7,0.6,0.1,0.0,0.1,0.4,3.4,Terry Duerod,6-2
1982-83,26.0,GSW,NBA,G,5.0,0.0,9.8,1.8,3.8,0.474,0.0,0.0,,1.8,3.8,0.474,0.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6,Terry Duerod,6-2
