Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1967-68,26.0,STL,NBA,C-F,50.0,,7.9,1.2,2.8,0.439,0.5,1.3,0.391,,,2.5,0.3,,,1.7,2.9,Jim Davis,6-9
1968-69,27.0,ATL,NBA,C-F,78.0,,17.5,3.4,7.3,0.467,2.0,3.0,0.667,,,6.8,1.2,,,3.1,8.8,Jim Davis,6-9
1969-70,28.0,ATL,NBA,C-F,82.0,,32.0,5.3,11.5,0.464,2.9,3.9,0.755,,,9.7,2.9,,,4.1,13.6,Jim Davis,6-9
1970-71,29.0,ATL,NBA,C-F,82.0,,22.7,2.9,6.1,0.479,2.4,3.5,0.677,,,6.7,1.3,,,3.1,8.3,Jim Davis,6-9
1971-72,30.0,TOT,NBA,C-F,75.0,,13.1,2.0,4.5,0.435,1.3,2.1,0.649,,,3.7,0.7,,,1.8,5.3,Jim Davis,6-9
1972-73,31.0,DET,NBA,C-F,73.0,,10.6,1.8,3.5,0.51,1.0,1.6,0.632,,,3.6,0.8,,,1.7,4.6,Jim Davis,6-9
1973-74,32.0,DET,NBA,C-F,78.0,,12.1,1.5,3.6,0.413,1.2,1.8,0.647,1.3,2.4,3.8,1.1,0.5,0.4,2.0,4.2,Jim Davis,6-9
1974-75,33.0,DET,NBA,C-F,79.0,,13.6,1.5,3.3,0.454,1.1,1.5,0.726,1.2,2.4,3.6,1.1,0.6,0.5,1.6,4.1,Jim Davis,6-9
