Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1955-56,24.0,FTW,NBA,G,69.0,,22.2,2.9,7.8,0.37,2.1,2.8,0.76,2.5,2.0,1.7,7.9,Corky Devlin,6-5
1956-57,25.0,FTW,NBA,G,71.0,,17.5,2.7,7.1,0.378,1.4,2.0,0.678,2.1,2.0,1.6,6.7,Corky Devlin,6-5
1957-58,26.0,MNL,NBA,G,70.0,,17.8,2.4,7.0,0.348,1.9,2.5,0.773,1.9,2.4,1.5,6.8,Corky Devlin,6-5
