Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1973-74,23.0,BOS,NBA,C,24,,5.7,0.9,2.7,0.328,0.9,1.6,0.579,0.6,1.0,1.6,0.5,0.2,0.0,1.4,2.7,Steve Downing,6-8
1974-75,24.0,BOS,NBA,C,3,,3.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,Steve Downing,6-8
