Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1968-69,24.0,LAS,ABA,C,58.0,,28.7,4.5,9.4,0.48,0.0,0.0,0.0,4.5,9.4,0.481,0.48,2.7,5.2,0.515,3.4,5.9,9.3,1.0,2.2,4.8,11.8,Ed Johnson,6-8
1969-70,25.0,NYA,ABA,C,74.0,,33.6,5.5,11.5,0.478,0.0,0.0,0.5,5.5,11.4,0.478,0.478,3.1,5.5,0.559,4.4,7.4,11.9,1.2,2.9,4.1,14.0,Ed Johnson,6-8
1970-71,26.0,TOT,ABA,C,34.0,,22.1,3.5,7.8,0.449,0.0,0.0,,3.5,7.8,0.449,0.449,2.4,3.8,0.631,2.9,5.0,7.9,1.0,2.2,3.0,9.4,Ed Johnson,6-8
