Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1960-61,24.0,DET,NBA,G,35,,12.9,2.2,6.2,0.361,1.1,1.8,0.635,2.7,1.8,2.6,5.6,Willie Jones,6-3
1961-62,25.0,DET,NBA,G,69,,14.6,2.6,6.9,0.373,0.9,1.5,0.634,2.6,1.7,2.0,6.1,Willie Jones,6-3
1962-63,26.0,DET,NBA,G,79,,18.6,3.9,9.2,0.418,1.5,2.1,0.72,2.9,2.4,2.6,9.2,Willie Jones,6-3
1963-64,27.0,DET,NBA,G,77,,20.0,3.4,8.8,0.39,1.3,1.8,0.709,3.3,2.2,2.7,8.2,Willie Jones,6-3
1964-65,28.0,DET,NBA,G,12,,8.4,1.8,4.3,0.404,0.2,0.5,0.333,0.8,0.6,1.1,3.7,Willie Jones,6-3
