Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,22.0,DLC,ABA,F,78.0,,18.3,2.1,4.8,0.438,0.0,0.1,0.25,2.1,4.7,0.44,0.44,1.3,2.0,0.636,2.0,2.3,4.3,1.0,,,1.1,2.6,5.4,Collis Jones,6-7
1972-73,23.0,DLC,ABA,F,81.0,,27.2,4.4,9.5,0.465,0.0,0.1,0.0,4.4,9.4,0.469,0.465,2.8,3.9,0.714,3.2,3.2,6.4,1.8,,,1.8,2.8,11.6,Collis Jones,6-7
1973-74,24.0,KEN,ABA,F,58.0,,12.4,1.8,4.5,0.388,0.0,0.1,0.0,1.8,4.5,0.392,0.388,0.9,1.3,0.654,1.6,1.6,3.2,0.6,0.4,0.2,0.7,1.6,4.4,Collis Jones,6-7
1974-75,25.0,MMS,ABA,F,81.0,,23.2,4.1,8.7,0.474,0.1,0.2,0.333,4.0,8.5,0.477,0.478,1.7,2.2,0.757,1.9,2.7,4.6,1.0,1.3,0.4,0.9,2.3,9.9,Collis Jones,6-7
