Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1968-69,22.0,BOS,NBA,C,31.0,,5.3,0.9,2.5,0.382,,,,0.9,2.5,0.382,0.382,0.4,0.7,0.478,,,1.7,0.2,,1.3,2.2,Rich Johnson,6-7
1969-70,23.0,BOS,NBA,C,65.0,,13.8,2.6,5.6,0.463,,,,2.6,5.6,0.463,0.463,0.7,1.1,0.657,,,3.2,0.5,,2.4,5.8,Rich Johnson,6-7
1970-71,24.0,TOT,TOT,C,39.0,,14.2,2.5,5.0,0.49,0.0,0.0,,2.5,5.0,0.49,0.49,0.9,1.4,0.667,1.2,,4.0,0.5,0.7,2.2,5.8,Rich Johnson,6-7
