Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1958-59,26.0,PHW,NBA,F-G,67.0,,17.3,2.6,7.0,0.373,1.7,2.9,0.602,3.2,1.3,2.6,6.9,Andy Johnson,6-5
1959-60,27.0,PHW,NBA,F-G,75.0,,18.9,3.3,8.6,0.378,1.7,2.8,0.601,3.8,2.0,2.6,8.2,Andy Johnson,6-5
1960-61,28.0,PHW,NBA,F-G,79.0,,25.3,3.8,10.6,0.359,2.0,3.5,0.571,4.4,2.6,3.2,9.6,Andy Johnson,6-5
1961-62,29.0,CHP,NBA,F-G,71.0,,30.9,5.1,11.5,0.448,4.0,6.4,0.628,4.9,3.2,3.5,14.3,Andy Johnson,6-5
