Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1967-68,25.0,OAK,ABA,G-F,76.0,,25.7,3.7,8.8,0.418,0.3,0.7,0.426,3.4,8.0,0.417,0.435,2.4,3.1,0.798,,,4.5,1.5,,,1.8,3.1,10.1,Steve Jones,6-5
1968-69,26.0,NOB,ABA,G-F,78.0,,38.8,7.4,17.6,0.42,0.7,1.9,0.344,6.7,15.7,0.429,0.439,4.5,5.6,0.796,1.9,3.1,5.0,2.9,,,2.5,3.6,19.9,Steve Jones,6-5
1969-70,27.0,NOB,ABA,G-F,84.0,,37.1,8.2,18.5,0.442,0.2,0.8,0.227,8.0,17.8,0.452,0.447,4.9,5.9,0.832,1.7,2.9,4.6,2.3,,,3.0,3.5,21.5,Steve Jones,6-5
1970-71,28.0,MMP,ABA,G-F,83.0,,35.2,8.8,18.7,0.47,0.5,1.3,0.37,8.3,17.4,0.478,0.483,4.0,4.8,0.83,1.4,2.2,3.6,2.2,,,2.2,2.8,22.1,Steve Jones,6-5
1971-72,29.0,DLC,ABA,G-F,84.0,,36.8,6.8,16.0,0.426,0.3,0.9,0.333,6.5,15.1,0.432,0.436,4.4,5.0,0.87,0.9,2.9,3.8,2.8,,,2.4,3.2,18.3,Steve Jones,6-5
1972-73,30.0,TOT,ABA,G-F,80.0,,26.6,5.4,11.0,0.487,0.2,0.4,0.419,5.2,10.7,0.489,0.494,2.5,3.1,0.81,0.7,2.1,2.8,1.5,,,1.9,2.8,13.4,Steve Jones,6-5
1973-74,31.0,TOT,ABA,G-F,86.0,,24.3,4.7,10.5,0.445,0.2,0.5,0.302,4.5,10.0,0.452,0.452,1.5,2.0,0.762,0.7,2.0,2.7,2.2,0.3,0.2,2.0,2.6,10.9,Steve Jones,6-5
1974-75,32.0,SSL,ABA,G-F,69.0,,27.3,4.2,9.5,0.439,0.1,0.3,0.211,4.1,9.2,0.446,0.442,2.5,3.0,0.83,0.6,2.2,2.8,2.9,0.8,0.1,2.1,1.9,10.9,Steve Jones,6-5
1975-76,33.0,POR,NBA,G-F,64.0,,12.8,2.6,5.9,0.442,,,,2.6,5.9,0.442,0.442,1.2,1.5,0.83,0.2,1.0,1.2,1.0,0.3,0.1,,1.5,6.5,Steve Jones,6-5
